-5.081221504959422264e-01,4.485384196038839089e-01,7.749993305064151627e+00
-5.081221504959422264e-01,4.479453675131359613e-01,7.024948896356402628e+00
-5.081221504959422264e-01,4.479219062676302876e-01,6.828931381426258440e+00
-5.081221504959422264e-01,4.479258168771494963e-01,6.873460192443888062e+00
-1.408607622238915669e+00,-6.156138614446412527e-01,1.102168568615742167e-01
-1.408607621538554122e+00,-5.823365751913593957e-01,2.995659902223287707e-01
-8.098738714007442940e-01,-3.151703420341842588e-01,1.704677943382719274e+00
-8.098738714007442940e-01,-2.773564934539962112e-01,1.945855485924778527e+00
-8.709110034833684733e-01,-3.291989099746634451e-01,1.708975280303965727e+00
-1.408602105825606854e+00,-4.863067424269970074e-01,9.053849245277927338e-01
-8.709110034833684733e-01,-1.644102242086017129e-01,2.381894148700557601e+00
-8.709110034833684733e-01,-1.418111433323133164e-01,3.426093049847990457e+00
-1.518619922935771749e+00,-6.889293887047579501e-01,-2.114742405743198495e-01
-1.518616998242795946e+00,-6.836934471804327895e-01,1.429159812691496723e-01
-1.485963033064270578e+00,-6.656057017460127456e-01,-1.114987391447690712e-01
-1.485962016933131347e+00,-6.412654782205300386e-01,-7.938794429173880174e-02
-1.485962888783429525e+00,-6.528777154128821980e-01,3.046258843893016044e-01
-1.485959184379806564e+00,-6.324487989760899653e-01,5.413484745451425661e-01
-1.485885701861036967e+00,-6.105514215495544406e-01,6.096724664930471688e-02
-1.485837265372575322e+00,-6.066926274482737913e-01,8.484600404325948197e-01
-1.480304104265608656e+00,-5.710257613442131230e-01,3.988765729463801257e-01
-1.439467719664564660e+00,-6.348456645688609346e-01,2.408569150210254986e-02
-1.439467710797760924e+00,-6.050064535243855346e-01,4.265786313150803782e-02
-1.439467710797760924e+00,-6.050064535113928166e-01,7.502475145169529291e-02
-1.439467710791050514e+00,-6.050005235713540319e-01,4.270691023736367109e-01
-1.439467041845645001e+00,-5.673534164338270847e-01,2.629843636589411782e-01
-1.439467041689561189e+00,-5.673512287480561023e-01,7.155674667185321081e-01
-7.411663511085196943e-01,-2.931871276651520919e-01,1.392226086594525514e+00
-7.411663511085196943e-01,-2.929458774285398914e-01,1.554213641966588177e+00
-7.411663511085196943e-01,-2.924399446174031914e-01,1.633204072629785841e+00
-7.411663511085196943e-01,-2.853475988325872570e-01,1.827749168849608141e+00
-1.439464520871492459e+00,-5.521350884277459459e-01,1.217495092777288290e+00
-7.411663511085196943e-01,-8.757190264376961408e-02,2.726699943241321034e+00
-7.411663511085196943e-01,-8.750966615189728626e-02,2.975860862981860144e+00
-7.411663511085196943e-01,-8.738693231607108647e-02,3.099695239135336067e+00
-1.439398081077563729e+00,-5.188980409420811402e-01,4.682519502839966319e-01
-1.439398081076332714e+00,-5.188980407374000903e-01,7.068892345569283142e-01
-1.407794148464058814e+00,-4.150391347688379695e-01,1.396576575590157132e+00
-7.411663511085196943e-01,-5.994703592804843939e-02,3.845452027874411982e+00
-1.408607622238915669e+00,-6.156138783989415497e-01,-1.548340595233727718e-02
-1.408607622238857715e+00,-6.155784857936996701e-01,3.126144628044172369e-01
-1.408607621538554788e+00,-5.823365832530320585e-01,1.387343785751913028e-01
-1.408607621538554122e+00,-5.823365751913593957e-01,2.995659902223287707e-01
-1.408607621860523906e+00,-5.876185265161294469e-01,6.203008553264252045e-01
-1.408607568698650336e+00,-5.403451562981219647e-01,3.476134936252698315e-01
-1.408607568698634127e+00,-5.403451530283117643e-01,5.549150578667787492e-01
-9.423279142136284925e-01,-3.623128122593054501e-01,1.572820088876130784e+00
-1.439339738804601421e+00,-5.117670477101129434e-01,1.759173431077113658e+00
-1.408607162812267166e+00,-5.165451751978747952e-01,1.436705587487090874e+00
-1.408602105826066708e+00,-4.863067434936240163e-01,6.965462310920172984e-01
-1.408602104752712192e+00,-4.863042538107034685e-01,1.349947115154336297e+00
-1.431957435412562374e+00,-4.549935228519992880e-01,8.855410301328112688e-01
-8.709110034825472413e-01,1.410994798207706735e-01,5.193783312584092648e+00
-8.709110034825474633e-01,1.410910274087893712e-01,4.858946552580685641e+00
-8.709110034825462421e-01,1.411437180574644790e-01,5.531196441646368811e+00
-1.399868559310980087e+00,-3.704811950916476193e-01,1.716527485555779275e+00
-1.407794148477457208e+00,-4.150391350532081081e-01,1.045261427536468890e+00
-1.370656737846569717e+00,-5.929731618063427412e-01,7.396352938628934781e-02
-1.370656737798158664e+00,-5.556483708977383307e-01,2.546288450626337241e-01
-1.370656737797890212e+00,-5.555941477155927899e-01,7.176124847565624743e-01
-1.370656737813559678e+00,-5.593602914336451848e-01,7.511161548831208901e-01
-6.903994515853979497e-01,-2.724106232520954185e-01,1.429975263342811997e+00
-6.903994515853979497e-01,-2.723907350418875439e-01,1.481876621289085483e+00
-6.903994515853979497e-01,-2.722846135265424294e-01,1.577769346275329720e+00
-6.903994515853979497e-01,-2.719346069322451376e-01,1.670396907207118531e+00
-6.903994515853979497e-01,-2.637152317355851427e-01,1.915950184330546424e+00
-1.370656736542255949e+00,-5.206827797269878433e-01,1.146462044670440106e+00
-1.370656734137477573e+00,-5.085231788902485617e-01,1.105547869129536398e+00
-6.903994515853979497e-01,-5.838028282347483555e-02,2.862819291067995486e+00
-6.903994515853979497e-01,-5.829088831629824358e-02,3.135659920585692095e+00
-6.903994515853979497e-01,-5.812756276586124315e-02,3.259986996899603362e+00
-6.903994515853979497e-01,-5.758921372728900701e-02,3.408821034274844841e+00
-6.903994515853979497e-01,-4.877764574261489461e-02,3.780376060408358274e+00
-6.903994515853979497e-01,-2.901625219178790779e-02,4.001152384851671684e+00
-1.370656356460131287e+00,-4.479384839684966146e-01,9.082432991680891021e-01
-7.411663511084617406e-01,2.547883054669279890e-01,6.011552695083779874e+00
-7.411663511084615186e-01,2.548566662814929495e-01,6.261489430398405887e+00
-7.411663511084615186e-01,2.549114265086955267e-01,6.361563203104021014e+00
-8.098738714003097527e-01,2.223296533775530048e-01,7.400179110487702161e+00
-7.411663511084596312e-01,2.563150448005312443e-01,6.927321075184247334e+00
-1.399868559352926978e+00,-3.704811953198436369e-01,1.404649274892257216e+00
-1.399868483767375160e+00,-3.704807841303673910e-01,2.378750696767074402e+00
-1.370598837200559972e+00,-3.680026425234122489e-01,1.413351237432739271e+00
-1.370598828543792447e+00,-3.679999981736864489e-01,2.378346382395477576e+00
-7.411663511083993461e-01,2.865119172872790942e-01,7.835874135439361510e+00
-6.350666380300962199e-01,-2.500989976068151988e-01,1.537586635449490924e+00
-6.350666380300962199e-01,-2.500758403508985817e-01,1.577846239661449435e+00
-6.350666380300962199e-01,-2.405019509592759008e-01,2.009676683645262418e+00
-6.350666380300962199e-01,-2.494933980331629497e-01,1.766344845581230283e+00
-6.350666380300962199e-01,-2.496707636099943506e-01,1.740257439820303009e+00
-6.350666380300962199e-01,-2.705673548858198926e-02,3.053677588104581897e+00
-6.350666380300962199e-01,-2.704081977539850301e-02,3.127909400660089823e+00
-6.350666380300962199e-01,-2.671782854124997789e-02,3.431097542630929809e+00
-6.350666380300962199e-01,-2.603811101009199935e-02,3.579779137192133032e+00
-6.350666380300962199e-01,-2.374745377544923430e-02,3.752533226049158621e+00
-6.903994515853750791e-01,2.979457897646273778e-01,5.965565497331823508e+00
-6.903994515853750791e-01,2.979405416301690313e-01,5.819689821358897674e+00
-6.903994515853750791e-01,2.979395445297138845e-01,5.776954259078548759e+00
-6.350666380300962199e-01,4.043132135591415849e-02,4.401593189110976745e+00
-8.098738713989785953e-01,2.822200989615697431e-01,7.957779129563095744e+00
-8.709110034770370934e-01,2.224913837386145454e-01,7.561429551504960322e+00
-1.323338678459128559e+00,-5.660150999295388008e-01,2.174035815567847418e-01
-1.323338678459128559e+00,-5.660148305760072107e-01,3.347513486435834684e-01
-1.323338678456262185e+00,-5.238708496839102891e-01,5.929661589717648562e-01
-1.323338678456262407e+00,-5.238710012876801603e-01,4.406568635672517553e-01
-1.323338678240022048e+00,-4.706907965086352119e-01,9.441227558924396579e-01
-1.323338678240023158e+00,-4.706908720473679253e-01,6.861298339373737010e-01
-1.323338678360455711e+00,-4.812227520042579032e-01,1.346976967466205544e+00
-1.369825045385883566e+00,-3.180251494687922897e-01,1.642698803250084216e+00
-6.903994515853700831e-01,3.067775282507259615e-01,7.664444848451231529e+00
-1.323338655879366943e+00,-4.022538101418840495e-01,1.089843259929675456e+00
-1.323338655879323644e+00,-4.022537790375298461e-01,1.430758705455320134e+00
-1.370531377715303423e+00,-3.541255349109599382e-01,3.428075608438630351e+00
-5.745521393651061848e-01,-2.260926717358426874e-01,1.640471817048471781e+00
-5.745521393651061848e-01,-2.253184037743442281e-01,1.868941058470499295e+00
-5.745521393651061848e-01,-2.155237654622959298e-01,2.109543597520387337e+00
-5.745521393651061848e-01,-2.246348036536886805e-01,1.920904418187512341e+00
-5.745521393651061848e-01,-2.255371844995177621e-01,1.842992988530228970e+00
-5.745521393651061848e-01,-1.790680269671186542e-01,2.331998453134398464e+00
-5.745521393651061848e-01,6.641420967578614762e-03,3.213581634750395377e+00
-5.745521393651061848e-01,6.669385149648043853e-03,3.310335736871638179e+00
-5.745521393651061848e-01,7.301877245695393738e-03,3.663398362346830250e+00
-5.745521393651061848e-01,1.065802704984814171e-02,3.933950213277519037e+00
-5.745521393651061848e-01,3.955182710244119909e-02,4.341656621792122195e+00
-6.903994515853485447e-01,3.329317006360164033e-01,8.146387780699123837e+00
-1.323338427595716293e+00,-3.612897609967386514e-01,2.815240782777807205e+00
-1.323335244382254361e+00,-3.119967868814885192e-01,2.120370777421706876e+00
-6.350666380300874492e-01,3.443371147186523595e-01,6.652797863243993248e+00
-6.350666380300874492e-01,3.442673407911640004e-01,6.101561017615346749e+00
-6.350666380300874492e-01,3.445774001955131949e-01,7.008693637326122605e+00
-1.323335242254521038e+00,-3.119844850032248984e-01,2.855742981250571244e+00
-6.350666380300853398e-01,3.548228258911548250e-01,7.997849821776805257e+00
-5.081221504959434476e-01,-2.001838121643905177e-01,1.739322657665558491e+00
-5.081221504959434476e-01,-1.885645266675378962e-01,2.216268351709018258e+00
-5.081221504959434476e-01,-1.955337058715845566e-01,2.118470300128439732e+00
-5.081221504959434476e-01,-2.001288630562171600e-01,1.791660805251231725e+00
-5.081221504959434476e-01,-1.994552563498405151e-01,1.953199933336573491e+00
-5.081221504959434476e-01,4.302285893929853888e-02,3.409591331152629134e+00
-5.081221504959434476e-01,4.302988349283141944e-02,3.431743718723846648e+00
-5.081221504959434476e-01,4.364613216469772489e-02,3.810689825538939868e+00
-5.081221504959434476e-01,4.389951973510439198e-02,3.859669650642803429e+00
-5.081221504959434476e-01,4.787327185564434900e-02,4.127968074192287062e+00
-5.081221504959434476e-01,4.471279857164037891e-02,3.958078186079223126e+00
-1.360406557548453410e+00,-2.591889087443032813e-01,2.032525783171476252e+00
-5.081221504959434476e-01,1.125564795239060306e-01,4.752914414767762885e+00
-5.745521393651029651e-01,3.941295459340790064e-01,6.645112790988662255e+00
-5.745521393651029651e-01,3.941169420806397428e-01,6.495236476575932727e+00
-5.745521393651029651e-01,3.945522133357603489e-01,7.366290933628080850e+00
-5.745521393651028541e-01,3.950559504341454309e-01,7.572739730506206968e+00
-1.323288154029105490e+00,-2.555662999170185135e-01,2.165706296190994529e+00
-1.323288140505936239e+00,-2.555603483911478846e-01,3.427292687836887453e+00
-5.745521393651020770e-01,4.066333086931649410e-01,8.352380489589592116e+00
-1.263365652159339936e+00,-5.334780881224715499e-01,3.547341718454349313e-01
-1.263365652159339936e+00,-5.329344647839969751e-01,7.313088130055627190e-01
-1.263365652159198493e+00,-4.855173380451577314e-01,6.197048664289591668e-01
-1.263365652159230690e+00,-4.887369467686642488e-01,1.067443587568385643e+00
-1.263365652148534579e+00,-4.249970195446938770e-01,1.202703813468100513e+00
-1.263365652148535023e+00,-4.249973789868471408e-01,9.816323439767191683e-01
-1.369486537303397089e+00,-3.107159782381755941e-01,4.066743193226594499e+00
-1.083032293214169828e+00,-4.435317154029937980e-01,6.954834748994189741e-01
-1.083032293214169606e+00,-3.794913138243879991e-01,1.065187815876794897e+00
-1.083032293214169828e+00,-4.435145861223015462e-01,8.897553007694488647e-01
-1.083032293214169606e+00,-3.794787596607135383e-01,1.322720022568040665e+00
-1.083032293214169606e+00,-3.773235981392188410e-01,1.688646186330667653e+00
-1.083032293214156949e+00,-2.986809803310756517e-01,1.573712913079346132e+00
-1.083032293214156949e+00,-2.986725476215510988e-01,1.919726932916735018e+00
-1.263365651045827764e+00,-3.471147523309397465e-01,1.399572812409646705e+00
-1.263365651045817550e+00,-3.471145831399494175e-01,1.781791744574714453e+00
-1.083032293214155617e+00,-2.968814872643782410e-01,2.420605389565290366e+00
-6.350666380300288294e-01,4.431581172077358466e-01,9.005297046784999537e+00
-1.083032293212840225e+00,-1.946868049354709418e-01,2.288946633095328309e+00
-1.083032293212840225e+00,-1.946866908094646853e-01,2.398073765325045681e+00
-1.083032293212766506e+00,-1.933607064410615695e-01,3.457507577147923339e+00
-1.138219294880696619e+00,-4.700222467359794765e-01,6.266702959533422268e-01
-1.138219294880696619e+00,-4.700138215750880866e-01,7.704154557451992069e-01
-1.138219294880695509e+00,-4.107176047169495137e-01,9.753530395559244504e-01
-1.138219294880695953e+00,-4.178416562636881881e-01,1.372967875635106250e+00
-1.263365632459984900e+00,-2.909537743151334177e-01,3.267512504701374443e+00
-1.138219294880619348e+00,-3.358793717932734291e-01,1.708836200562629637e+00
-1.138219294880660204e+00,-3.498479033952479611e-01,1.987018960224243180e+00
-1.227186495673961764e+00,-5.145812041925142966e-01,3.951721461419857584e-01
