id,Bin
373,10
374,8
375,8
376,5
377,8
378,12
379,8
380,7
381,10
382,9
383,8
384,4
385,12
386,8
387,5
388,8
389,10
390,8
391,12
392,9
393,7
394,8
395,4
396,12
397,8
398,10
399,5
400,8
401,9
402,12
403,8
404,10
405,7
406,8
407,5
408,12
409,4
410,9
411,8
412,10
413,8
414,12
415,7
416,8
417,5
418,9
419,10
420,12
421,4
422,8
423,8
424,12
425,7
426,9
427,10
428,5
429,8
430,12
431,4
432,8
433,10
434,9
435,8
436,7
437,5
438,12
439,8
440,18
441,18
442,18
443,10
444,18
445,18
446,18
447,18
448,12
449,4
450,9
451,18
452,8
453,18
454,18
455,5
456,18
457,7
458,10
459,8
460,18
461,12
462,18
463,9
464,18
465,8
466,18
467,4
468,12
469,18
470,10
471,5
472,18
473,8
474,7
475,18
476,9
477,12
478,18
479,8
480,10
481,18
482,5
483,4
484,18
485,8
486,12
487,7
488,9
489,18
490,10
491,8
492,18
493,12
494,18
495,5
496,8
497,4
498,9
499,18
500,10
501,1
502,12
503,18
504,8
505,18
506,5
507,10
508,9
509,12
510,8
511,18
512,4
513,1
514,18
515,8
516,12
517,10
518,18
519,5
520,9
521,8
522,18
523,4
524,1
525,12
526,10
527,18
528,8
529,9
530,5
531,1
532,18
533,1
534,1
535,1
536,1
537,12
538,1
539,1
540,8
541,1
542,18
543,10
544,1
545,1
546,1
547,4
548,1
549,9
550,1
551,18
552,12
553,5
554,8
555,1
556,1
557,10
558,18
559,1
560,1
561,8
562,12
563,1
564,1
565,9
566,18
567,17
568,1
569,5
570,10
571,1
572,8
573,18
574,12
575,1
576,1
577,9
578,18
579,8
580,1
581,1
582,10
583,5
584,17
585,12
586,1
587,18
588,8
589,1
590,9
591,18
592,1
593,10
594,12
595,1
596,5
597,1
598,8
599,18
600,17
601,1
602,9
603,12
604,18
605,1
606,8
607,10
608,1
609,1
610,5
611,18
612,8
613,1
614,12
615,17
616,9
617,10
618,18
619,1
620,8
621,1
622,5
623,1
624,12
625,18
626,16
627,10
628,16
629,16
630,1
631,16
632,9
633,16
634,16
635,17
636,16
637,8
638,16
639,18
640,16
641,1
642,12
643,16
644,16
645,5
646,16
647,1
648,1
649,10
650,16
651,8
652,18
653,9
654,16
655,16
656,1
657,12
658,17
659,16
660,18
661,16
662,8
663,1
664,10
665,1
666,16
667,1
668,16
669,1
670,18
671,1
672,12
673,16
674,8
675,16
676,1
677,17
678,18
679,10
680,16
681,1
682,12
683,16
684,1
685,1
686,8
687,1
688,16
689,18
690,1
691,16
692,10
693,12
694,8
695,17
696,16
697,18
698,1
699,1
700,1
701,16
702,1
703,16
704,1
705,8
706,1
707,18
708,12
709,16
710,1
711,1
712,1
713,17
714,16
715,18
716,8
717,1
718,12
719,1
720,16
721,1
722,18
723,16
724,8
725,1
726,1
727,1
728,15
729,15
730,15
731,16
732,15
733,15
734,17
735,12
736,15
737,15
738,1
739,15
740,18
741,15
742,1
743,16
744,1
745,15
746,15
747,8
748,15
749,16
750,15
751,1
752,1
753,18
754,12
755,15
