#Idx,Group
761,43
762,31
763,54
764,49
765,50
766,49
767,5
768,50
769,49
770,50
771,49
772,6
773,31
774,50
775,5
776,49
777,6
778,50
779,6
780,43
781,6
782,49
783,54
784,6
785,6
786,50
787,43
788,49
789,50
790,6
791,49
792,31
793,6
794,48
795,6
796,50
797,5
798,31
799,54
800,49
801,5
802,50
803,5
804,5
805,6
806,43
807,49
808,43
809,6
810,50
811,5
812,6
813,54
814,49
815,5
816,31
817,31
818,50
819,6
820,6
821,6
822,49
823,48
824,6
825,50
826,43
827,5
828,54
829,6
830,43
831,49
832,50
833,6
834,6
835,31
836,6
837,5
838,5
839,49
840,31
841,6
842,54
843,50
844,5
845,5
846,43
847,48
848,49
849,6
850,43
851,50
852,6
853,6
854,5
855,31
856,5
857,54
858,49
859,6
860,6
861,6
862,31
863,50
864,43
865,6
866,49
867,6
868,5
869,5
870,5
871,54
872,43
873,5
874,50
875,31
876,6
877,49
878,24
879,49
880,24
881,49
882,24
883,49
884,49
885,5
886,24
887,6
888,49
889,24
890,5
891,43
892,49
893,31
894,50
895,6
896,6
897,24
898,49
899,6
900,54
901,6
902,24
903,49
904,49
905,31
906,5
907,24
908,43
909,6
910,6
911,50
912,49
913,5
914,6
915,24
916,5
917,49
918,49
919,5
920,43
921,54
922,5
923,24
924,31
925,50
926,49
927,5
928,6
929,24
930,6
931,6
932,31
933,49
934,5
935,49
936,6
937,6
938,43
939,24
940,54
941,50
942,6
943,5
944,49
945,43
946,6
947,24
948,49
949,31
950,6
951,5
952,49
953,5
954,5
955,6
956,31
957,50
958,24
959,6
960,5
961,54
962,5
963,49
964,43
965,49
966,43
967,24
968,6
969,6
970,5
971,50
972,49
973,6
974,6
975,5
976,6
977,31
978,24
979,31
980,49
981,6
982,54
983,49
984,6
985,5
986,50
987,24
988,43
989,43
990,5
991,49
992,24
993,6
994,49
995,5
996,24
997,49
998,24
999,49
1000,5
1001,6
1002,49
1003,24
1004,49
1005,49
1006,24
1007,5
1008,49
1009,5
1010,54
1011,24
1012,31
1013,24
1014,31
1015,49
1016,6
1017,50
1018,24
1019,6
1020,49
1021,6
1022,49
1023,24
1024,6
1025,24
1026,5
1027,49
1028,49
1029,5
1030,6
1031,6
1032,43
1033,24
1034,6
1035,49
1036,49
1037,5
1038,54
1039,50
1040,5
1041,24
1042,31
1043,49
1044,5
1045,24
1046,31
1047,24
1048,5
1049,49
1050,6
1051,49
1052,49
1053,6
1054,5
1055,5
1056,24
1057,5
1058,6
1059,6
1060,24
1061,50
1062,49
1063,54
1064,43
1065,6
1066,6
1067,24
1068,49
1069,49
1070,31
1071,49
1072,6
1073,5
1074,24
1075,24
1076,5
1077,5
1078,6
1079,6
1080,6
1081,50
1082,49
1083,5
1084,49
1085,5
1086,5
1087,24
1088,54
1089,49
1090,49
1091,24
1092,6
1093,43
1094,6
1095,24
1096,6
1097,6
1098,31
1099,5
1100,6
1101,49
1102,50
1103,5
1104,49
1105,6
1106,6
1107,24
1108,24
1109,6
1110,25
1111,6
1112,5
1113,25
1114,54
1115,5
1116,49
1117,6
1118,25
1119,6
1120,5
1121,5
1122,25
1123,49
1124,6
1125,49
1126,25
1127,6
1128,5
1129,6
1130,24
1131,25
1132,50
1133,5
1134,6
1135,5
1136,6
1137,6
1138,31
1139,25
1140,24
1141,49
1142,6
1143,6
1144,6
1145,25
1146,6
1147,49
1148,6
1149,24
1150,49
1151,54
1152,25
1153,6
1154,5
1155,5
1156,6
1157,6
1158,49
1159,6
1160,25
1161,50
1162,24
1163,5
1164,5
1165,5
1166,6
1167,24
1168,6
1169,25
1170,5
1171,31
1172,49
1173,5
1174,49
1175,6
1176,49
1177,25
1178,6
1179,54
1180,24
1181,5
1182,24
1183,6
1184,6
1185,5
1186,6
1187,50
1188,5
1189,25
1190,6
1191,6
1192,49
1193,6
1194,6
1195,49
1196,6
1197,25
1198,24
1199,49
1200,5
1201,5
1202,6
1203,6
1204,5
1205,24
1206,6
1207,6
1208,5
1209,49
1210,5
1211,25
1212,50
1213,5
1214,5
1215,49
1216,6
1217,24
1218,5
1219,6
1220,25
1221,6
1222,6
1223,6
1224,49
1225,49
1226,24
1227,6
1228,6
1229,5
1230,5
1231,6
1232,25
1233,24
1234,30
1235,25
1236,30
1237,25
1238,6
1239,30
1240,25
1241,49
1242,50
1243,30
1244,5
1245,5
1246,25
1247,6
1248,6
1249,30
1250,5
1251,25
1252,5
1253,49
1254,30
1255,25
1256,25
1257,24
1258,30
1259,6
1260,5
1261,49
1262,5
1263,25
1264,24
1265,6
1266,6
1267,5
1268,30
1269,6
1270,25
1271,6
1272,6
1273,30
1274,49
1275,25
1276,49
1277,6
1278,25
1279,50
1280,5
1281,30
1282,6
1283,5
1284,6
1285,25
1286,5
1287,24
1288,24
1289,6
1290,30
1291,6
1292,25
