Id,bin
1888,7
1889,1
1890,1
1891,7
1892,29
1893,3
1894,17
1895,3
1896,7
1897,3
1898,3
1899,1
1900,1
1901,29
1902,7
1903,7
1904,29
1905,1
1906,3
1907,1
1908,3
1909,1
1910,1
1911,29
1912,3
1913,3
1914,3
1915,1
1916,29
1917,1
1918,7
1919,3
1920,1
1921,7
1922,7
1923,7
1924,3
1925,29
1926,3
1927,1
1928,1
1929,7
1930,7
1931,3
1932,29
1933,1
1934,3
1935,3
1936,3
1937,29
1938,3
1939,7
1940,7
1941,1
1942,1
1943,26
1944,1
1945,26
1946,29
1947,26
1948,3
1949,3
1950,26
1951,26
1952,3
1953,26
1954,1
1955,26
1956,26
1957,3
1958,1
1959,29
1960,26
1961,7
1962,3
1963,1
1964,7
1965,7
1966,26
1967,3
1968,7
1969,26
1970,3
1971,7
1972,26
1973,29
1974,26
1975,7
1976,3
1977,26
1978,1
1979,3
1980,1
1981,1
1982,29
1983,3
1984,26
1985,1
1986,1
1987,3
1988,3
1989,26
1990,7
1991,1
1992,26
1993,29
1994,3
1995,1
1996,26
1997,3
1998,26
1999,3
2000,29
2001,3
2002,7
2003,7
2004,7
2005,26
2006,3
2007,3
2008,3
2009,7
2010,1
2011,1
2012,7
2013,26
2014,29
2015,1
2016,7
2017,1
2018,26
2019,7
2020,3
2021,3
2022,3
2023,3
2024,29
2025,26
2026,1
2027,26
2028,3
2029,1
2030,7
2031,29
2032,3
2033,3
2034,26
2035,1
2036,1
2037,3
2038,7
2039,3
2040,7
2041,7
2042,26
2043,1
2044,29
2045,1
2046,7
2047,3
2048,7
2049,26
2050,3
2051,7
2052,3
2053,29
2054,3
2055,3
2056,26
2057,7
2058,3
2059,1
2060,3
2061,1
2062,26
2063,29
2064,1
2065,3
2066,1
2067,26
2068,7
2069,7
2070,3
2071,3
2072,1
2073,3
2074,7
2075,29
2076,7
2077,26
2078,3
2079,1
2080,7
2081,3
2082,7
2083,16
2084,16
2085,16
2086,16
2087,26
2088,16
2089,29
2090,3
2091,16
2092,1
2093,1
2094,16
2095,16
2096,3
2097,7
2098,1
2099,1
2100,16
2101,26
2102,3
2103,7
2104,16
2105,3
2106,16
2107,3
2108,29
2109,16
2110,3
2111,3
2112,26
2113,1
2114,16
2115,16
2116,7
2117,7
2118,29
2119,3
2120,16
2121,26
2122,7
2123,7
2124,7
2125,3
2126,16
2127,1
2128,3
2129,3
2130,1
2131,3
2132,16
2133,26
2134,1
2135,7
2136,1
2137,29
2138,16
2139,3
2140,16
2141,3
2142,26
2143,3
2144,3
2145,16
2146,1
2147,7
2148,7
2149,29
2150,16
2151,26
2152,3
2153,3
2154,7
2155,7
2156,16
2157,1
2158,1
2159,7
2160,3
2161,29
2162,3
2163,7
2164,16
2165,26
2166,3
2167,3
2168,1
2169,7
2170,7
2171,16
2172,26
2173,7
2174,29
2175,16
2176,3
2177,3
2178,3
2179,1
2180,3
2181,16
2182,3
2183,26
2184,1
2185,1
2186,3
2187,7
2188,16
2189,3
2190,7
2191,7
2192,3
2193,7
2194,7
2195,1
2196,26
2197,16
2198,3
2199,7
2200,3
2201,7
2202,3
2203,29
2204,3
2205,16
2206,26
2207,7
2208,3
2209,1
2210,16
2211,1
2212,7
2213,1
2214,3
2215,3
2216,26
2217,3
2218,16
2219,3
2220,3
2221,23
2222,23
2223,1
2224,23
2225,3
2226,3
2227,23
2228,23
2229,7
2230,16
2231,7
2232,23
2233,26
2234,7
2235,23
2236,7
2237,3
2238,23
2239,7
2240,23
2241,7
2242,16
2243,23
2244,3
2245,23
2246,1
2247,7
2248,3
2249,3
2250,23
2251,1
2252,3
2253,3
2254,1
2255,16
2256,23
2257,3
2258,3
2259,23
2260,3
2261,7
2262,23
2263,7
2264,16
2265,26
2266,1
2267,23
2268,3
2269,3
2270,23
2271,3
2272,7
2273,16
2274,7
2275,23
2276,3
2277,3
2278,7
2279,3
2280,1
2281,3
2282,7
2283,23
2284,7
2285,16
2286,1
2287,1
2288,23
2289,3
2290,3
2291,3
2292,3
2293,7
2294,7
2295,3
2296,23
2297,16
2298,23
2299,1
2300,3
2301,3
2302,23
2303,3
2304,3
2305,16
2306,7
2307,7
2308,3
2309,1
2310,3
2311,3
2312,23
2313,7
2314,7
2315,7
2316,3
2317,16
2318,1
2319,23
2320,3
2321,7
2322,1
2323,3
2324,3
2325,23
2326,3
2327,16
2328,7
2329,3
2330,3
2331,23
2332,1
2333,7
2334,3
2335,3
2336,7
2337,3
2338,23
2339,1
2340,16
2341,3
2342,23
2343,3
2344,3
2345,3
2346,1
2347,7
2348,7
2349,7
2350,16
2351,3
2352,7
2353,3
2354,7
2355,23
2356,1
2357,3
2358,7
2359,16
2360,23
2361,3
2362,3
2363,1
2364,3
2365,8
2366,8
2367,3
2368,8
2369,8
2370,1
2371,8
2372,3
2373,8
2374,23
2375,7
2376,8
2377,3
2378,3
2379,7
2380,16
2381,8
2382,8
2383,3
2384,3
2385,8
2386,23
2387,1
2388,8
2389,7
2390,8
2391,7
2392,7
2393,3
2394,16
2395,8
2396,23
2397,7
2398,3
2399,7
2400,8
2401,7
2402,3
2403,3
2404,3
2405,3
2406,3
2407,8
2408,23
2409,7
2410,1
2411,1
2412,16
2413,8
2414,7
2415,3
2416,8
2417,3
2418,23
2419,3
2420,3
2421,8
2422,1
2423,16
2424,8
2425,7
2426,7
2427,3
2428,23
2429,3
2430,8
2431,7
2432,3
2433,3
2434,7
2435,8
2436,3
2437,7
2438,16
2439,3
2440,3
2441,23
2442,3
2443,1
2444,8
2445,7
2446,7
2447,1
2448,7
2449,8
2450,23
2451,16
2452,3
2453,3
2454,7
2455,3
2456,8
2457,1
2458,7
2459,3
2460,3
2461,8
2462,23
2463,3
2464,3
2465,16
2466,3
2467,8
2468,3
2469,7
2470,7
2471,7
2472,23
2473,7
2474,1
2475,7
2476,3
2477,8
2478,3
2479,1
2480,3
2481,16
2482,3
2483,7
2484,8
2485,23
2486,3
2487,1
2488,8
2489,3
2490,7
2491,7
2492,3
2493,3
2494,16
2495,7
2496,23
2497,3
2498,3
2499,8
2500,3
2501,7
2502,3
2503,3
2504,3
2505,8
2506,23
2507,7
2508,7
2509,16
2510,5
2511,5
2512,5
2513,5
2514,5
2515,7
2516,7
2517,1
2518,5
2519,8
2520,5
2521,3
2522,5
2523,7
2524,3
2525,5
2526,23
2527,3
2528,3
2529,3
2530,5
2531,7
2532,1
2533,3
2534,8
2535,3
2536,16
2537,5
2538,5
2539,3
2540,5
2541,23
2542,8
2543,5
2544,3
2545,7
2546,1
2547,7
2548,5
2549,3
2550,7
2551,3
2552,8
2553,5
2554,7
2555,23
2556,3
2557,3
2558,7
2559,5
2560,3
2561,3
2562,1
2563,7
2564,5
2565,7
2566,8
2567,3
2568,16
2569,3
2570,3
2571,7
2572,1
2573,5
2574,3
2575,23
2576,5
2577,8
2578,7
2579,7
2580,5
2581,3
2582,3
2583,3
2584,3
2585,23
2586,8
2587,5
2588,3
2589,3
2590,3
2591,3
2592,7
2593,5
2594,7
2595,3
2596,7
2597,8
2598,1
2599,7
2600,1
2601,5
2602,3
2603,3
2604,7
2605,1
2606,3
2607,7
2608,5
2609,8
2610,3
2611,3
2612,3
2613,7
2614,5
2615,23
2616,7
2617,3
2618,3
2619,7
2620,3
2621,8
2622,5
2623,3
2624,3
2625,7
2626,3
2627,3
2628,1
2629,5
2630,8
2631,3
2632,3
2633,7
2634,3
2635,1
2636,5
2637,3
2638,7
2639,7
2640,1
2641,7
2642,8
2643,1
2644,5
2645,7
2646,3
2647,3
2648,3
2649,3
2650,3
2651,3
2652,7
2653,5
2654,3
2655,1
2656,3
2657,1
2658,8
2659,1
2660,1
2661,1
2662,1
2663,1
2664,7
2665,3
2666,1
2667,7
2668,5
2669,7
2670,1
2671,3
2672,1
2673,1
2674,3
2675,8
2676,1
2677,5
2678,1
2679,3
2680,7
2681,1
2682,7
2683,1
2684,1
2685,3
2686,1
2687,3
2688,3
2689,3
2690,7
2691,5
2692,1
2693,8
2694,7
2695,3
2696,1
2697,3
2698,3
2699,3
2700,7
2701,1
2702,7
2703,5
2704,3
2705,3
2706,1
2707,8
2708,3
2709,1
2710,5
2711,3
2712,3
2713,1
2714,7
2715,7
2716,7
2717,1
2718,3
2719,3
2720,8
2721,1
2722,3
2723,3
2724,1
2725,5
2726,7
2727,7
2728,1
2729,3
2730,1
2731,3
2732,7
2733,3
2734,1
2735,5
2736,8
2737,7
2738,3
2739,3
2740,7
2741,1
2742,3
2743,3
2744,3
2745,3
2746,7
2747,5
2748,1
2749,3
2750,8
2751,7
2752,3
2753,1
2754,1
2755,3
2756,5
2757,3
2758,1
2759,3
2760,3
2761,1
2762,7
2763,1
2764,8
2765,7
2766,3
2767,3
2768,7
2769,1
2770,5
2771,1
2772,7
2773,3
2774,7
2775,1
2776,7
2777,3
2778,8
2779,3
2780,5
2781,3
2782,3
2783,3
2784,1
2785,3
2786,7
2787,7
2788,3
2789,7
2790,3
2791,3
2792,1
2793,5
2794,8
2795,3
2796,7
2797,1
2798,1
2799,1
2800,22
2801,22
2802,3
2803,22
2804,22
2805,22
2806,1
2807,5
2808,22
2809,7
2810,3
2811,22
2812,7
2813,3
2814,22
2815,3
2816,3
2817,8
2818,1
2819,3
2820,22
2821,22
2822,3
2823,7
2824,3
2825,7
2826,22
2827,5
2828,3
2829,1
2830,22
2831,3
2832,22
2833,7
2834,3
2835,8
2836,22
2837,3
2838,1
2839,7
2840,5
2841,22
2842,7
2843,7
2844,3
2845,3
2846,22
2847,7
2848,3
2849,1
2850,3
2851,1
2852,22
2853,1
2854,41
2855,38
2856,40
2857,38
2858,38
2859,42
2860,40
2861,44
2862,43
2863,47
2864,42
2865,41
2866,42
2867,43
2868,35
2869,40
2870,38
2871,38
2872,40
2873,42
2874,43
2875,35
2876,44
2877,38
2878,47
2879,38
2880,44
2881,42
2882,44
2883,42
2884,38
2885,40
2886,35
2887,38
2888,43
2889,41
2890,47
2891,41
2892,44
2893,47
2894,40
2895,35
2896,41
2897,42
2898,47
2899,38
2900,40
2901,44
2902,38
2903,42
2904,35
2905,47
2906,43
2907,38
2908,42
2909,35
2910,44
2911,44
2912,47
2913,43
2914,40
2915,40
2916,42
2917,38
2918,35
2919,43
2920,38
2921,42
2922,38
2923,35
2924,38
2925,40
2926,44
2927,47
2928,42
2929,42
2930,41
2931,41
2932,35
2933,44
2934,41
2935,43
2936,38
2937,35
2938,40
2939,47
2940,42
2941,40
2942,42
2943,38
2944,38
2945,44
2946,43
2947,42
2948,40
2949,47
2950,35
2951,35
2952,35
2953,35
2954,35
2955,47
2956,35
2957,40
2958,35
2959,35
2960,42
2961,47
2962,35
2963,38
2964,35
2965,35
2966,44
2967,42
2968,35
2969,43
2970,43
2971,42
2972,35
2973,47
2974,35
2975,38
2976,38
2977,35
2978,42
2979,41
2980,35
2981,41
2982,40
2983,40
2984,44
2985,35
2986,47
2987,35
2988,41
2989,38
2990,42
2991,35
2992,40
2993,40
2994,42
2995,44
2996,42
2997,43
