#Idx,Group
1717,15
1718,27
1719,31
1720,24
1721,15
1722,15
1723,15
1724,27
1725,15
1726,28
1727,26
1728,31
1729,29
1730,27
1731,27
1732,25
1733,26
1734,15
1735,15
1736,15
1737,30
1738,23
1739,22
1740,15
1741,24
1742,27
1743,30
1744,15
1745,31
1746,27
1747,15
1748,15
1749,27
1750,26
1751,26
1752,15
1753,25
1754,15
1755,31
1756,15
1757,15
1758,15
1759,27
1760,15
1761,28
1762,15
1763,27
1764,15
1765,29
1766,15
1767,27
1768,15
1769,27
1770,23
1771,15
1772,15
1773,31
1774,30
1775,15
1776,24
1777,15
1778,15
1779,26
1780,15
1781,26
1782,27
1783,31
1784,15
1785,30
1786,15
1787,15
1788,27
1789,15
1790,25
1791,15
1792,27
1793,27
1794,15
1795,15
1796,15
1797,27
1798,31
1799,15
1800,15
1801,23
1802,27
1803,26
1804,26
1805,24
1806,31
1807,15
1808,15
1809,28
1810,29
1811,15
1812,30
1813,27
1814,15
1815,27
1816,27
1817,25
1818,15
1819,31
1820,15
1821,30
1822,15
1823,27
1824,15
1825,15
1826,15
1827,26
1828,27
1829,26
1830,15
1831,31
1832,27
1833,23
1834,24
1835,27
1836,15
1837,31
1838,15
1839,15
1840,27
1841,25
1842,15
1843,29
1844,27
1845,28
1846,15
1847,30
1848,31
1849,15
1850,27
1851,15
1852,26
1853,30
1854,26
1855,15
1856,15
1857,27
1858,27
1859,27
1860,23
1861,24
1862,15
1863,31
1864,15
1865,31
1866,15
1867,25
1868,15
1869,27
1870,26
1871,27
1872,15
1873,27
1874,15
1875,15
1876,27
1877,31
1878,26
1879,29
1880,30
1881,28
1882,15
1883,30
1884,24
1885,15
1886,23
1887,15
1888,27
1889,15
1890,27
1891,25
1892,27
1893,31
1894,31
1895,26
1896,15
1897,15
1898,27
1899,32
1900,32
1901,32
1902,32
1903,26
1904,32
1905,27
1906,32
1907,15
1908,32
1909,27
1910,32
1911,31
1912,27
1913,15
1914,32
1915,27
1916,32
1917,32
1918,24
1919,32
1920,29
1921,30
1922,31
1923,32
1924,25
1925,28
1926,27
1927,26
1928,32
1929,30
1930,27
1931,15
1932,32
1933,27
1934,32
1935,31
1936,32
1937,26
1938,31
1939,27
1940,27
1941,32
1942,32
1943,27
1944,32
1945,32
1946,32
1947,32
1948,27
1949,31
1950,27
1951,24
1952,32
1953,26
1954,25
1955,32
1956,31
1957,32
1958,27
1959,27
1960,32
1961,27
1962,30
1963,29
1964,32
1965,26
1966,30
1967,28
1968,31
1969,27
1970,32
1971,32
1972,32
1973,31
1974,32
1975,32
1976,27
1977,27
1978,26
1979,32
1980,32
1981,24
1982,32
1983,27
1984,25
1985,31
1986,32
1987,27
1988,31
1989,32
1990,32
1991,26
1992,32
1993,32
1994,27
1995,32
1996,30
1997,31
1998,27
1999,32
2000,29
2001,30
2002,26
2003,32
2004,27
2005,32
2006,32
2007,28
2008,31
2009,32
2010,32
2011,25
2012,24
2013,32
2014,26
2015,31
2016,32
2017,31
2018,32
2019,32
2020,32
2021,32
2022,27
2023,32
2024,27
2025,32
2026,26
2027,31
2028,32
2029,32
2030,30
2031,30
2032,32
2033,32
2034,32
2035,29
2036,25
2037,32
2038,24
2039,31
2040,32
2041,26
2042,32
2043,28
2044,32
2045,32
2046,27
2047,32
2048,32
2049,32
2050,32
2051,31
2052,32
2053,32
2054,31
2055,32
2056,32
2057,32
2058,26
2059,32
2060,32
2061,32
2062,32
2063,32
2064,32
2065,32
2066,32
2067,32
2068,31
2069,32
2070,32
2071,25
2072,32
2073,32
2074,32
2075,26
2076,32
2077,27
2078,31
2079,32
2080,32
2081,30
2082,30
2083,32
2084,32
2085,31
2086,29
2087,32
2088,32
2089,26
2090,32
