#Idx,Group
602,5
603,5
604,3
605,3
606,3
607,5
608,3
609,4
610,4
611,3
612,3
613,3
614,5
615,4
616,5
617,5
618,3
619,3
620,3
621,3
622,4
623,4
624,5
625,3
626,3
627,5
628,3
629,3
630,3
631,3
632,5
633,3
634,3
635,4
636,3
637,5
638,3
639,3
640,3
641,3
642,5
643,3
644,3
645,4
646,3
647,3
648,4
649,5
650,3
651,5
652,3
653,5
654,3
655,3
656,3
657,5
658,4
659,3
660,3
661,3
662,5
663,3
664,5
665,4
666,3
667,4
668,3
669,5
670,3
671,3
672,5
673,3
674,5
675,3
676,3
677,4
678,3
679,5
680,3
681,4
682,5
683,3
684,5
685,3
686,5
687,4
688,3
689,3
690,3
691,3
692,5
693,5
694,5
695,4
696,3
697,3
698,4
699,3
700,5
701,3
702,4
703,3
704,3
705,5
706,5
707,3
708,5
709,3
710,3
711,4
712,5
713,4
714,3
715,3
716,5
717,4
718,5
719,5
720,3
721,3
722,3
723,3
724,5
725,3
726,5
727,4
728,3
729,3
730,3
731,3
732,3
733,3
734,4
735,5
736,3
737,3
738,5
739,3
740,5
741,3
742,3
743,3
744,4
745,3
746,3
747,5
748,3
749,3
750,3
751,5
752,3
753,5
754,5
755,3
756,4
757,5
758,3
759,3
760,3
761,4
762,5
763,3
764,3
765,4
766,3
767,5
768,3
769,5
770,5
771,3
772,3
773,3
774,5
775,4
776,3
777,5
778,5
779,3
780,3
781,4
782,3
783,3
784,5
785,4
786,3
787,3
788,5
789,5
790,5
791,5
792,3
793,3
794,4
795,3
796,3
797,5
798,3
799,5
800,5
801,3
802,3
803,4
804,4
805,3
806,5
807,5
808,3
809,3
810,4
811,3
812,5
813,5
814,5
815,3
816,3
817,3
818,5
819,3
820,5
821,4
822,5
823,4
824,3
825,3
826,5
827,5
828,4
829,3
830,3
831,3
832,5
833,3
834,3
835,3
836,3
837,3
838,3
839,5
840,3
841,5
842,3
843,5
844,3
845,3
846,5
847,5
848,3
849,3
850,4
851,4
852,3
853,3
854,3
855,5
856,4
857,3
858,3
859,3
860,3
861,5
862,5
863,5
864,3
865,3
866,5
867,3
868,5
869,5
870,3
871,3
872,3
873,4
874,3
875,5
876,4
877,4
878,3
879,5
880,3
881,3
882,5
883,3
884,5
885,5
886,3
887,5
888,5
889,3
890,3
891,3
892,3
893,5
894,4
895,3
896,5
897,4
898,4
899,5
900,3
901,5
902,5
903,3
904,3
905,3
906,5
907,3
908,5
909,5
910,5
911,3
912,3
913,3
914,4
915,5
916,5
917,4
918,3
919,3
920,4
921,3
922,5
923,3
924,5
925,5
926,5
927,3
928,3
929,3
930,5
931,5
932,5
933,3
934,3
935,4
936,4
937,5
938,5
939,3
940,4
941,3
942,5
943,3
944,3
945,3
946,3
947,3
948,3
949,5
950,3
951,3
952,3
953,3
954,5
955,3
956,5
957,5
958,3
959,5
960,3
961,3
962,5
963,3
964,3
965,4
966,4
967,5
968,3
969,3
970,3
971,5
972,3
973,5
974,3
975,6
976,3
977,5
978,5
979,3
980,3
981,5
982,5
983,3
984,5
985,3
986,3
987,5
988,3
989,4
990,3
991,4
992,3
993,5
994,3
995,5
996,5
997,3
998,5
999,5
1000,5
1001,6
1002,3
1003,3
1004,5
1005,3
1006,3
1007,3
1008,5
1009,3
1010,5
1011,5
1012,4
1013,3
1014,5
1015,5
1016,3
1017,4
