-5.538360476493835449e-01,-2.618674039840698242e-01,-1.122207939624786377e-01,-5.152231454849243164e-01,4.444482624530792236e-01,2.293918132781982422e-01,-2.736889421939849854e-01,-4.703958332538604736e-02,-6.720904707908630371e-01,2.816408872604370117e-01
3.023626506328582764e-01,1.048607099801301956e-02,2.856601774692535400e-01,6.040595769882202148e-01,-3.211514651775360107e-01,4.349742233753204346e-01,-8.141066879034042358e-02,-5.890754610300064087e-02,-6.827257573604583740e-02,-4.511031508445739746e-01
3.449740409851074219e-01,-7.761965394020080566e-01,-6.712908297777175903e-02,5.494084954261779785e-01,1.962955594062805176e-01,1.395633578300476074e+00,1.892692446708679199e-01,-2.502257749438285828e-02,2.904773950576782227e-01,2.051259279251098633e-01
1.905695647001266479e-01,-1.622269004583358765e-01,-2.037401050329208374e-01,-1.418722718954086304e-01,7.710625529289245605e-01,8.312100172042846680e-02,5.055143833160400391e-01,-3.252705037593841553e-01,-3.373702466487884521e-01,-6.237443685531616211e-01
-3.618627190589904785e-01,2.526596486568450928e-01,-9.140497446060180664e-01,3.901654779911041260e-01,-3.799090683460235596e-01,3.734042346477508545e-01,7.559891343116760254e-01,-3.744851052761077881e-02,6.624197214841842651e-02,-6.183313131332397461e-01
-4.691034555435180664e-01,-7.319713830947875977e-01,-1.241387948393821716e-01,-3.007461726665496826e-01,6.064570546150207520e-01,6.398469209671020508e-01,-1.243877112865447998e-01,-2.540312111377716064e-01,2.581847906112670898e-01,5.764290094375610352e-01
-9.858035445213317871e-01,4.457495734095573425e-02,-8.941931724548339844e-01,-4.488183259963989258e-01,4.203635752201080322e-01,1.089979112148284912e-01,1.623316258192062378e-01,-1.240413784980773926e-01,-6.658276915550231934e-01,1.362775731831789017e-02
-4.483068287372589111e-01,9.539869427680969238e-02,-1.635965257883071899e-01,-7.413070648908615112e-02,2.005116492509841919e-01,-6.876640915870666504e-01,1.072070300579071045e-01,3.776666820049285889e-01,-1.487993150949478149e-01,4.778463840484619141e-01
9.473013281822204590e-01,-9.143263846635818481e-02,3.274491727352142334e-01,1.137302964925765991e-01,1.695241183042526245e-01,1.402570158243179321e-01,-3.944813311100006104e-01,4.498777985572814941e-01,4.480217397212982178e-01,-4.433554112911224365e-01
-5.822990536689758301e-01,-9.658798575401306152e-02,2.790448069572448730e-01,-9.702388942241668701e-02,2.285050898790359497e-01,1.702992618083953857e-01,-5.841249227523803711e-01,-2.862179577350616455e-01,-3.889572918415069580e-01,1.113671541213989258e+00
7.122252136468887329e-04,1.474981755018234253e-01,-5.938275456428527832e-01,7.599470615386962891e-01,4.311586916446685791e-01,-4.590420126914978027e-01,1.211720332503318787e-01,-2.719306573271751404e-02,-5.845040082931518555e-01,-5.766462087631225586e-01
-1.069943785667419434e+00,3.767124414443969727e-01,1.590413898229598999e-01,-1.356632411479949951e-01,1.209243163466453552e-01,-5.518577247858047485e-02,-2.417571395635604858e-01,-3.979532420635223389e-01,-7.248224616050720215e-01,-5.676700174808502197e-02
1.194343566894531250e+00,8.879666328430175781e-01,9.681090712547302246e-02,1.507765054702758789e-01,3.698762971907854080e-03,-1.129489541053771973e+00,4.351146221160888672e-01,3.677581548690795898e-01,-3.520312309265136719e-01,-3.400943577289581299e-01
-1.738546937704086304e-01,-3.372946381568908691e-02,-6.914150714874267578e-01,-3.199234306812286377e-01,7.396072745323181152e-01,3.292223066091537476e-02,-1.376060098409652710e-01,2.564867436885833740e-01,-2.893001735210418701e-01,1.834562718868255615e-01
4.903796315193176270e-01,5.951330661773681641e-01,-3.490986526012420654e-01,-4.523672163486480713e-02,-5.065395236015319824e-01,-7.300081849098205566e-01,5.802897214889526367e-01,1.801068633794784546e-01,-1.427096724510192871e-01,-2.064554393291473389e-01
-1.102938055992126465e-01,-3.204456567764282227e-01,1.029144525527954102e+00,1.555130183696746826e-01,4.242237210273742676e-01,1.722233295440673828e-01,-5.071438550949096680e-01,6.101172566413879395e-01,-7.140197157859802246e-01,5.932252407073974609e-01
-2.177449017763137817e-01,-4.888813197612762451e-01,2.652989923954010010e-01,-6.016209721565246582e-01,6.742690801620483398e-01,1.984977722167968750e-01,-1.618388295173645020e-01,3.035918474197387695e-01,-2.095534056425094604e-01,2.106039375066757202e-01
-4.320394396781921387e-01,-4.559688866138458252e-01,1.045725792646408081e-01,1.718076169490814209e-01,2.362689375877380371e-01,2.953381538391113281e-01,-4.270115494728088379e-01,7.366278767585754395e-02,5.544326305389404297e-01,4.077926278114318848e-01
5.016235709190368652e-01,-3.066108524799346924e-01,6.439477801322937012e-01,4.465506672859191895e-01,3.164206147193908691e-01,8.055713176727294922e-01,3.814130425453186035e-01,-2.553246021270751953e-01,9.466230273246765137e-01,1.945778578519821167e-01
-1.277132511138916016e+00,-8.403360098600387573e-02,1.033120304346084595e-01,-8.239760398864746094e-01,6.226102709770202637e-01,1.261567138135433197e-02,-3.848419487476348877e-01,-2.373509109020233154e-01,-9.515657424926757812e-01,1.361883997917175293e+00
