Id,Group
1089,10
1090,89
1091,133
1092,100
1093,83
1094,44
1095,83
1096,125
1097,101
1098,97
1099,100
1100,76
1101,83
1102,28
1103,27
1104,89
1105,83
1106,100
1107,83
1108,97
1109,95
1110,44
1111,10
1112,83
1113,133
1114,10
1115,28
1116,125
1117,100
1118,109
1119,83
1120,76
1121,97
1122,83
1123,27
1124,101
1125,100
1126,83
1127,44
1128,89
1129,28
1130,97
1131,83
1132,100
1133,10
1134,125
1135,76
1136,133
1137,95
1138,83
1139,10
1140,100
1141,83
1142,109
1143,97
1144,27
1145,44
1146,28
1147,83
1148,101
1149,100
1150,76
1151,97
1152,83
1153,125
1154,109
1155,10
1156,133
1157,28
1158,100
1159,83
1160,44
1161,10
1162,95
1163,27
1164,97
1165,83
1166,100
1167,109
1168,76
1169,83
1170,101
1171,125
1172,28
1173,78
1174,78
1175,78
1176,97
1177,44
1178,78
1179,78
1180,100
1181,78
1182,83
1183,10
1184,78
1185,10
1186,78
1187,109
1188,78
1189,27
1190,78
1191,105
1192,10
1193,78
1194,100
1195,97
1196,78
1197,95
1198,28
1199,11
1200,78
1201,83
1202,125
1203,44
1204,86
1205,109
1206,86
1207,148
1208,101
1209,97
1210,105
1211,86
1212,10
1213,86
1214,10
1215,27
1216,28
1217,86
1218,100
1219,105
1220,11
1221,109
1222,44
1223,86
1224,10
1225,97
1226,125
1227,86
1228,105
1229,95
1230,148
1231,86
1232,28
1233,105
1234,86
1235,10
1236,109
1237,101
1238,97
1239,27
1240,11
1241,10
1242,44
1243,86
1244,148
1245,105
1246,86
1247,125
1248,10
1249,28
1250,97
1251,86
1252,109
1253,148
1254,105
1255,86
1256,95
1257,44
1258,11
1259,10
1260,12
1261,105
1262,86
1263,148
1264,97
1265,101
1266,10
1267,28
1268,109
1269,125
1270,146
1271,105
1272,86
1273,148
1274,10
1275,44
1276,97
1277,11
1278,146
1279,105
1280,109
1281,12
1282,28
1283,10
1284,95
1285,146
1286,148
1287,125
1288,10
1289,105
1290,140
1291,101
1292,146
1293,44
1294,45
1295,45
1296,45
1297,45
1298,109
1299,45
1300,148
1301,11
1302,45
1303,105
1304,146
1305,45
1306,28
1307,10
1308,45
1309,45
1310,97
1311,45
1312,12
1313,146
1314,10
1315,45
1316,105
1317,125
1318,45
1319,148
1320,45
1321,109
1322,95
1323,146
1324,44
1325,10
1326,63
1327,28
1328,45
1329,11
1330,101
1331,140
1332,105
1333,63
1334,146
1335,148
1336,63
1337,10
1338,63
1339,12
1340,109
1341,146
1342,105
1343,12
1344,10
1345,63
1346,44
1347,140
1348,28
1349,148
1350,63
1351,146
1352,11
1353,10
1354,105
1355,63
1356,95
1357,63
1358,109
1359,146
1360,101
1361,140
1362,148
1363,63
1364,105
1365,12
1366,44
1367,12
1368,28
1369,146
1370,10
1371,63
1372,10
1373,11
1374,63
1375,148
1376,16
1377,105
1378,146
1379,140
1380,63
1381,10
1382,63
1383,95
1384,28
1385,146
1386,44
1387,105
1388,101
1389,148
1390,12
1391,12
1392,63
1393,140
1394,16
1395,12
1396,146
1397,11
1398,10
1399,63
1400,105
1401,148
1402,63
1403,144
1404,146
1405,10
1406,44
1407,140
1408,16
1409,63
1410,105
1411,12
1412,12
1413,146
1414,95
1415,148
1416,11
1417,106
1418,6
1419,67
1420,67
1421,67
1422,12
1423,67
1424,67
1425,67
1426,28
1427,6
1428,105
1429,67
1430,140
1431,63
1432,108
1433,67
1434,44
1435,67
1436,16
1437,67
1438,148
1439,67
1440,106
1441,10
1442,67
1443,108
1444,12
1445,105
1446,67
1447,12
1448,106
1449,11
1450,85
1451,140
1452,67
1453,144
1454,108
1455,85
1456,95
1457,16
1458,9
1459,12
1460,106
1461,6
1462,144
1463,65
1464,85
1465,10
1466,85
1467,106
1468,108
1469,140
1470,85
1471,12
1472,10
1473,148
1474,85
1475,11
1476,65
1477,144
1478,106
1479,12
1480,16
1481,85
1482,108
1483,144
1484,85
1485,106
1486,12
1487,140
1488,85
1489,65
1490,9
1491,95
1492,6
1493,108
1494,106
1495,85
1496,6
1497,144
1498,16
1499,12
1500,11
1501,85
1502,6
1503,12
1504,65
1505,106
1506,108
1507,144
1508,140
1509,85
1510,9
1511,85
1512,106
1513,12
1514,108
1515,16
1516,144
1517,65
1518,85
1519,6
1520,9
1521,11
1522,12
1523,106
1524,95
1525,140
1526,85
1527,6
1528,144
1529,108
1530,12
1531,85
1532,10
1533,65
1534,106
1535,16
1536,85
1537,9
1538,144
1539,108
1540,140
1541,12
1542,106
1543,85
1544,11
1545,58
1546,65
1547,58
1548,58
1549,12
1550,58
1551,58
1552,58
1553,144
1554,58
1555,85
1556,58
1557,106
1558,6
1559,108
1560,58
1561,6
1562,9
1563,114
1564,16
1565,12
1566,58
1567,58
1568,140
1569,85
1570,144
1571,6
1572,65
1573,58
1574,106
1575,58
1576,108
1577,36
1578,85
1579,12
1580,144
1581,36
1582,9
1583,144
1584,12
1585,36
1586,8
1587,16
1588,104
1589,65
1590,36
1591,140
1592,108
1593,36
1594,144
1595,12
1596,104
1597,6
1598,6
1599,106
1600,36
1601,95
1602,9
1603,6
1604,36
1605,65
1606,104
1607,108
1608,36
1609,144
1610,16
1611,144
1612,140
1613,8
1614,12
1615,12
1616,36
1617,104
1618,144
1619,36
1620,9
1621,108
1622,65
1623,8
1624,12
1625,36
1626,104
1627,36
1628,140
1629,6
1630,16
1631,6
1632,6
1633,144
1634,104
1635,144
1636,8
1637,108
1638,36
1639,114
1640,65
1641,9
1642,12
1643,144
1644,12
1645,36
1646,104
1647,8
1648,36
1649,108
1650,140
1651,12
1652,16
1653,104
1654,36
1655,65
1656,9
1657,144
1658,144
1659,8
1660,139
1661,6
1662,144
1663,104
1664,6
1665,6
1666,108
1667,12
1668,36
1669,114
1670,140
1671,12
1672,65
1673,8
1674,16
1675,104
1676,9
1677,139
1678,54
1679,54
1680,54
1681,54
1682,54
1683,72
1684,54
1685,12
1686,54
1687,144
1688,54
1689,139
1690,104
1691,54
1692,144
1693,8
1694,144
1695,54
1696,65
1697,54
1698,140
1699,139
1700,54
1701,9
1702,12
1703,6
1704,54
1705,72
1706,6
1707,104
1708,16
1709,6
1710,73
1711,139
1712,8
1713,116
1714,73
1715,114
1716,73
1717,65
1718,104
1719,139
1720,144
1721,73
1722,12
1723,144
1724,72
1725,4
1726,144
1727,73
1728,8
1729,9
1730,139
1731,73
1732,104
1733,4
1734,73
1735,3
1736,65
1737,139
1738,73
1739,72
1740,8
1741,6
1742,6
1743,104
1744,6
1745,73
1746,6
1747,4
1748,9
1749,144
1750,139
1751,144
1752,73
1753,12
1754,3
1755,114
1756,8
1757,4
1758,73
1759,65
1760,104
1761,72
1762,139
1763,73
1764,3
1765,139
1766,9
1767,73
1768,4
1769,104
1770,8
1771,144
1772,144
1773,116
1774,72
1775,73
1776,65
1777,6
1778,116
1779,139
1780,4
1781,3
1782,73
1783,6
1784,104
1785,116
1786,8
1787,139
1788,73
1789,9
1790,4
1791,114
1792,72
1793,65
1794,3
1795,104
1796,123
1797,139
1798,144
1799,144
1800,8
1801,123
1802,4
1803,6
1804,104
1805,116
1806,72
1807,9
1808,3
1809,139
1810,6
1811,123
1812,68
1813,68
1814,68
1815,68
1816,68
1817,65
1818,4
1819,68
1820,116
1821,68
1822,91
1823,6
1824,68
1825,123
1826,68
1827,139
1828,68
1829,104
1830,68
1831,3
1832,144
1833,123
1834,68
1835,72
1836,4
1837,3
1838,114
1839,68
1840,9
1841,139
1842,22
1843,8
1844,65
1845,123
1846,22
1847,104
1848,4
1849,3
1850,22
1851,116
1852,116
1853,123
1854,81
1855,22
1856,72
1857,116
1858,116
1859,22
1860,91
1861,104
1862,4
1863,123
1864,117
1865,4
1866,22
1867,117
1868,6
1869,3
1870,81
1871,3
1872,22
1873,4
1874,123
1875,22
1876,72
1877,104
1878,91
1879,114
1880,3
1881,22
1882,81
1883,123
1884,22
1885,117
1886,117
1887,116
1888,116
1889,4
1890,4
1891,116
1892,22
1893,75
1894,81
1895,123
1896,116
1897,72
1898,91
1899,3
1900,4
1901,22
1902,3
1903,6
1904,22
1905,123
1906,81
1907,117
1908,104
1909,3
1910,117
1911,22
1912,91
1913,123
1914,72
1915,4
1916,22
1917,4
1918,114
1919,81
1920,4
1921,116
1922,116
1923,116
1924,75
1925,22
1926,123
1927,3
1928,117
1929,3
1930,116
1931,91
1932,22
1933,117
1934,81
1935,72
1936,123
1937,22
1938,75
1939,3
1940,1
1941,4
1942,4
1943,32
1944,4
1945,32
1946,115
1947,32
1948,123
1949,81
1950,32
1951,32
1952,91
1953,32
1954,117
1955,32
1956,32
1957,72
1958,3
1959,115
1960,32
1961,116
1962,75
1963,117
1964,116
1965,114
1966,32
1967,123
1968,116
1969,32
1970,81
1971,3
1972,32
1973,115
1974,32
1975,116
1976,91
1977,25
1978,4
1979,123
1980,3
1981,4
1982,115
1983,75
1984,32
1985,117
1986,4
1987,72
1988,81
1989,25
1990,114
1991,117
1992,25
1993,115
1994,70
1995,3
1996,25
1997,91
1998,25
1999,75
2000,115
2001,81
2002,116
2003,116
2004,3
2005,25
2006,70
2007,117
2008,72
2009,116
2010,4
2011,4
2012,114
2013,25
2014,115
2015,4
2016,3
2017,117
2018,25
2019,1
2020,81
2021,91
2022,75
2023,70
2024,115
2025,25
2026,3
2027,25
2028,72
2029,117
2030,1
2031,115
2032,70
2033,81
2034,25
2035,4
2036,4
2037,75
2038,116
2039,91
2040,116
2041,3
2042,25
2043,117
2044,115
2045,4
2046,116
2047,70
2048,3
2049,25
2050,81
2051,114
2052,72
2053,115
2054,117
2055,75
2056,25
2057,1
2058,91
2059,3
2060,70
2061,4
2062,25
2063,115
2064,4
2065,81
2066,117
2067,25
2068,114
2069,116
2070,72
2071,75
2072,4
2073,70
2074,31
2075,115
2076,116
2077,25
2078,91
2079,117
2080,31
2081,81
2082,1
2083,42
2084,42
2085,42
2086,42
2087,103
2088,42
2089,115
2090,70
2091,42
2092,3
2093,4
2094,42
2095,42
2096,75
2097,114
2098,117
2099,4
2100,42
2101,25
2102,134
2103,1
2104,42
2105,120
2106,42
2107,91
2108,115
2109,42
2110,117
2111,70
2112,103
2113,4
2114,42
2115,17
2116,31
2117,116
2118,115
2119,75
2120,17
2121,103
2122,31
2123,116
2124,1
2125,81
2126,17
2127,4
2128,70
2129,134
2130,117
2131,91
2132,17
2133,103
2134,3
2135,1
2136,4
2137,115
2138,17
2139,117
2140,17
2141,75
2142,103
2143,70
2144,120
2145,17
2146,4
2147,114
2148,1
2149,115
2150,17
2151,103
2152,91
2153,134
2154,31
2155,31
2156,17
2157,117
2158,117
2159,31
2160,70
2161,40
2162,75
2163,1
2164,17
2165,103
2166,120
2167,117
2168,4
2169,31
2170,1
2171,17
2172,103
2173,1
2174,115
2175,17
2176,91
2177,70
2178,134
2179,137
2180,120
2181,17
2182,75
2183,103
2184,117
2185,4
2186,40
2187,1
2188,17
2189,117
2190,114
2191,31
2192,70
2193,31
2194,31
2195,137
2196,103
2197,17
2198,134
2199,31
2200,120
2201,1
2202,134
2203,40
2204,75
2205,17
2206,103
2207,1
2208,70
2209,137
2210,17
2211,117
2212,1
2213,137
2214,117
2215,40
2216,103
2217,120
2218,17
2219,134
2220,75
2221,51
2222,51
2223,137
2224,51
2225,70
2226,134
2227,51
2228,51
2229,31
2230,17
2231,31
2232,51
2233,103
2234,1
2235,51
2236,31
2237,40
2238,51
2239,31
2240,51
2241,114
2242,17
2243,51
2244,120
2245,51
2246,117
2247,1
2248,103
2249,117
2250,51
2251,137
2252,70
2253,134
2254,137
2255,84
2256,51
2257,75
2258,40
2259,41
2260,134
2261,1
2262,41
2263,1
2264,84
2265,103
2266,137
2267,41
2268,120
2269,70
2270,41
2271,40
2272,31
2273,84
2274,31
2275,41
2276,134
2277,103
2278,31
2279,75
2280,117
2281,134
2282,31
2283,41
2284,1
2285,84
2286,137
2287,137
2288,41
2289,134
2290,120
2291,40
2292,138
2293,114
2294,1
2295,103
2296,41
2297,84
2298,41
2299,137
2300,75
2301,134
2302,41
2303,145
2304,40
2305,84
2306,1
2307,1
2308,117
2309,137
2310,138
2311,120
2312,41
2313,31
2314,31
2315,31
2316,134
2317,84
2318,137
2319,41
2320,103
2321,31
2322,137
2323,40
2324,75
2325,41
2326,134
2327,84
2328,1
2329,138
2330,120
2331,41
2332,137
2333,1
2334,145
2335,134
2336,111
2337,40
2338,41
2339,137
2340,84
2341,134
2342,41
2343,75
2344,138
2345,145
2346,137
2347,31
2348,1
2349,31
2350,84
2351,120
2352,31
2353,134
2354,1
2355,41
2356,137
2357,40
2358,31
2359,84
2360,41
2361,145
2362,134
2363,137
2364,138
2365,88
2366,88
2367,134
2368,88
2369,88
2370,137
2371,88
2372,75
2373,88
2374,23
2375,1
2376,88
2377,40
2378,120
2379,1
2380,84
2381,88
2382,88
2383,134
2384,145
2385,88
2386,23
2387,137
2388,88
2389,111
2390,107
2391,31
2392,31
2393,138
2394,84
2395,88
2396,23
2397,137
2398,40
2399,31
2400,107
2401,1
2402,145
2403,134
2404,75
2405,134
2406,120
2407,107
2408,23
2409,1
2410,137
2411,137
2412,84
2413,107
2414,112
2415,134
2416,107
2417,138
2418,23
2419,145
2420,40
2421,107
2422,137
2423,84
2424,107
2425,1
2426,1
2427,120
2428,23
2429,75
2430,107
2431,31
2432,134
2433,134
2434,31
2435,107
2436,145
2437,137
2438,84
2439,138
2440,40
2441,23
2442,134
2443,137
2444,107
2445,31
2446,111
2447,137
2448,1
2449,107
2450,23
2451,84
2452,120
2453,145
2454,112
2455,124
2456,107
2457,137
2458,111
2459,40
2460,138
2461,107
2462,23
2463,134
2464,134
2465,84
2466,134
2467,107
2468,145
2469,1
2470,5
2471,137
2472,23
2473,1
2474,137
2475,31
2476,120
2477,107
2478,40
2479,137
2480,124
2481,128
2482,138
2483,112
2484,98
2485,23
2486,145
2487,137
2488,98
2489,134
2490,111
2491,1
2492,134
2493,134
2494,128
2495,112
2496,23
2497,40
2498,124
2499,98
2500,138
2501,111
2502,145
2503,124
2504,137
2505,98
2506,23
2507,31
2508,137
2509,128
2510,74
2511,74
2512,74
2513,74
2514,74
2515,112
2516,31
2517,137
2518,74
2519,98
2520,74
2521,132
2522,74
2523,1
2524,134
2525,74
2526,23
2527,124
2528,145
2529,120
2530,74
2531,112
2532,137
2533,138
2534,98
2535,113
2536,128
2537,74
2538,74
2539,124
2540,74
2541,23
2542,98
2543,14
2544,40
2545,112
2546,137
2547,112
2548,14
2549,145
2550,111
2551,128
2552,98
2553,14
2554,5
2555,23
2556,124
2557,138
2558,5
2559,14
2560,134
2561,134
2562,5
2563,111
2564,14
2565,5
2566,98
2567,113
2568,128
2569,132
2570,124
2571,112
2572,137
2573,14
2574,145
2575,127
2576,14
2577,98
2578,112
2579,111
2580,14
2581,138
2582,113
2583,124
2584,128
2585,23
2586,98
2587,14
2588,145
2589,124
2590,132
2591,134
2592,112
2593,14
2594,112
2595,124
2596,5
2597,98
2598,5
2599,5
2600,127
2601,14
2602,113
2603,128
2604,111
2605,137
2606,138
2607,5
2608,14
2609,98
2610,145
2611,124
2612,132
2613,111
2614,14
2615,127
2616,112
2617,113
2618,124
2619,112
2620,128
2621,98
2622,14
2623,113
2624,124
2625,111
2626,145
2627,138
2628,127
2629,14
2630,136
2631,113
2632,132
2633,5
2634,124
2635,5
2636,14
2637,128
2638,112
2639,5
2640,5
2641,112
2642,98
2643,127
2644,14
2645,5
2646,145
2647,124
2648,113
2649,124
2650,138
2651,113
2652,111
2653,14
2654,128
2655,118
2656,132
2657,118
2658,136
2659,118
2660,118
2661,118
2662,127
2663,118
2664,112
2665,124
2666,118
2667,112
2668,14
2669,111
2670,118
2671,113
2672,118
2673,118
2674,132
2675,136
2676,118
2677,14
2678,5
2679,128
2680,5
2681,118
2682,111
2683,127
2684,5
2685,138
2686,118
2687,132
2688,124
2689,124
2690,5
2691,122
2692,118
2693,136
2694,112
2695,113
2696,118
2697,113
2698,124
2699,132
2700,112
2701,141
2702,112
2703,122
2704,127
2705,128
2706,118
2707,136
2708,113
2709,141
2710,122
2711,132
2712,132
2713,141
2714,111
2715,112
2716,112
2717,127
2718,124
2719,124
2720,136
2721,141
2722,128
2723,132
2724,5
2725,122
2726,5
2727,111
2728,5
2729,124
2730,141
2731,113
2732,5
2733,113
2734,141
2735,122
2736,136
2737,111
2738,127
2739,132
2740,112
2741,141
2742,132
2743,128
2744,132
2745,113
2746,112
2747,122
2748,141
2749,124
2750,136
2751,112
2752,124
2753,141
2754,127
2755,124
2756,122
2757,132
2758,141
2759,128
2760,113
2761,5
2762,112
2763,5
2764,136
2765,5
2766,132
2767,132
2768,112
2769,141
2770,122
2771,113
2772,111
2773,127
2774,5
2775,141
2776,111
2777,124
2778,136
2779,113
2780,122
2781,128
2782,124
2783,124
2784,141
2785,132
2786,112
2787,111
2788,132
2789,112
2790,127
2791,132
2792,141
2793,122
2794,136
2795,113
2796,111
2797,5
2798,5
2799,141
2800,7
2801,7
2802,128
2803,7
2804,7
2805,7
2806,113
2807,122
2808,7
2809,5
2810,127
2811,7
2812,112
2813,124
2814,7
2815,132
2816,124
2817,136
2818,141
2819,132
2820,7
2821,7
2822,113
2823,112
2824,113
2825,5
2826,7
2827,122
2828,132
2829,141
2830,7
2831,128
2832,7
2833,111
2834,127
2835,136
2836,7
2837,113
2838,141
2839,111
2840,122
2841,7
2842,112
2843,112
2844,132
2845,132
2846,7
2847,111
2848,124
2849,141
2850,124
2851,5
2852,7
2853,5
2854,179
2855,165
2856,186
2857,186
2858,187
2859,181
2860,197
2861,172
2862,180
2863,183
2864,162
2865,176
2866,162
2867,178
2868,181
2869,168
2870,187
2871,165
2872,171
2873,162
2874,180
2875,181
2876,176
2877,165
2878,178
2879,165
2880,197
2881,181
2882,172
2883,162
2884,187
2885,171
2886,181
2887,165
2888,180
2889,179
2890,183
2891,179
2892,172
2893,178
2894,186
2895,181
2896,189
2897,162
2898,183
2899,165
2900,168
2901,176
2902,165
2903,187
2904,181
2905,183
2906,189
2907,187
2908,162
2909,181
2910,176
2911,197
2912,183
2913,178
2914,171
2915,197
2916,187
2917,165
2918,181
2919,180
2920,186
2921,162
2922,165
2923,181
2924,187
2925,168
2926,172
2927,178
2928,162
2929,162
2930,179
2931,176
2932,158
2933,176
2934,179
2935,180
2936,187
2937,158
2938,197
2939,178
2940,187
2941,171
2942,162
2943,186
2944,165
2945,176
2946,189
2947,162
2948,197
2949,183
2950,158
2951,158
2952,158
2953,158
2954,158
2955,183
2956,158
2957,168
2958,158
2959,175
2960,162
2961,183
2962,175
2963,187
2964,175
2965,158
2966,172
2967,187
2968,175
2969,180
2970,180
2971,162
2972,175
2973,183
2974,175
2975,187
2976,165
2977,158
2978,181
2979,176
2980,175
2981,179
2982,168
2983,171
2984,176
2985,175
2986,178
2987,158
2988,179
2989,187
2990,162
2991,175
2992,168
2993,197
2994,162
2995,172
