#Idx,Group
1257,29
1258,4
1259,4
1260,25
1261,22
1262,4
1263,29
1264,4
1265,22
1266,19
1267,4
1268,15
1269,4
1270,22
1271,4
1272,25
1273,4
1274,4
1275,4
1276,29
1277,22
1278,4
1279,4
1280,15
1281,29
1282,22
1283,4
1284,25
1285,19
1286,22
1287,4
1288,4
1289,29
1290,4
1291,4
1292,4
1293,25
1294,22
1295,15
1296,4
1297,4
1298,4
1299,19
1300,4
1301,22
1302,29
1303,25
1304,22
1305,4
1306,15
1307,4
1308,29
1309,4
1310,30
1311,30
1312,30
1313,22
1314,19
1315,30
1316,4
1317,30
1318,4
1319,4
1320,30
1321,30
1322,25
1323,30
1324,29
1325,4
1326,4
1327,30
1328,22
1329,4
1330,30
1331,15
1332,30
1333,4
1334,30
1335,4
1336,22
1337,30
1338,19
1339,29
1340,25
1341,4
1342,30
1343,4
1344,4
1345,30
1346,22
1347,15
1348,4
1349,30
1350,4
1351,29
1352,4
1353,30
1354,25
1355,22
1356,30
1357,4
1358,4
1359,4
1360,4
1361,30
1362,4
1363,29
1364,22
1365,4
1366,15
1367,4
1368,30
1369,25
1370,30
1371,22
1372,4
1373,4
1374,29
1375,30
1376,4
1377,4
1378,4
1379,4
1380,15
1381,30
1382,22
1383,25
1384,4
1385,30
1386,4
1387,29
1388,4
1389,22
1390,30
1391,4
1392,4
1393,4
1394,25
1395,15
1396,30
1397,29
1398,4
1399,22
1400,4
1401,4
1402,4
1403,30
1404,4
1405,4
1406,4
1407,30
1408,22
1409,25
1410,29
1411,4
1412,15
1413,4
1414,30
1415,22
1416,4
1417,30
1418,4
1419,29
1420,4
1421,4
1422,4
1423,25
1424,4
1425,30
1426,15
1427,22
1428,4
1429,4
1430,4
1431,4
1432,29
1433,30
1434,22
1435,25
1436,4
1437,35
1438,35
1439,35
1440,4
1441,35
1442,30
1443,4
1444,35
1445,35
1446,15
1447,35
1448,4
1449,35
1450,29
1451,4
1452,35
1453,4
1454,22
1455,30
1456,35
1457,35
1458,4
1459,25
1460,4
1461,4
1462,35
1463,4
1464,30
1465,35
1466,22
1467,4
1468,4
1469,29
1470,35
1471,15
1472,4
1473,35
1474,30
1475,4
1476,35
1477,25
1478,4
1479,22
1480,35
1481,4
1482,30
1483,29
1484,4
1485,35
1486,4
1487,7
1488,35
1489,4
1490,30
1491,22
1492,4
1493,35
1494,4
1495,25
1496,4
1497,4
1498,4
1499,29
1500,35
1501,4
1502,30
1503,35
1504,22
1505,7
1506,4
1507,35
1508,4
1509,30
1510,4
1511,25
1512,4
1513,29
1514,4
1515,35
1516,4
1517,22
1518,4
1519,35
1520,30
1521,4
1522,7
1523,35
1524,29
1525,25
1526,4
1527,22
1528,30
1529,4
1530,4
1531,35
1532,4
1533,4
1534,4
1535,4
1536,35
1537,4
1538,4
1539,30
1540,22
1541,29
1542,4
1543,7
1544,25
1545,35
1546,30
1547,4
1548,35
1549,22
1550,4
1551,4
1552,29
1553,35
1554,4
1555,30
1556,4
1557,4
1558,25
1559,7
1560,4
1561,4
1562,35
1563,4
1564,4
1565,22
1566,4
1567,30
1568,32
1569,32
1570,32
1571,29
1572,32
1573,35
1574,32
1575,32
1576,4
1577,32
1578,32
1579,4
1580,25
1581,32
1582,4
1583,22
1584,35
1585,30
1586,32
1587,7
1588,32
