Potential energy surface number:
         1
Diatom type:
        OO
Number of rotational levels:
       241
Number of vibrational levels:
        45
Number of ro-vibrational levels (total, bound, quasibound):
      6115      4581      1534
Rotational quantum number, Number of ro-vibrational levels (for this rotational level), jrdotjr [hbar^2], rmin [bohr], ediamin [hartree], rmax [bohr], ediamax [hartree]
          0         45  0.0000000000000000E+00  2.2820490195380909E+00 -2.1001227493155916E-07  2.0000000000000000E+02  1.9151013767477762E-01
         69         34  4.8300000000000000E+03  2.3193699165043129E+00  3.1293014748115883E-02  4.7016669039335248E+00  1.9711815312084896E-01
         70         34  4.9700000000000000E+03  2.3204871454920717E+00  3.2184919088150118E-02  4.6926863482022858E+00  1.9733572225216411E-01
         71         34  5.1120000000000000E+03  2.3216014547390027E+00  3.3088691952835099E-02  4.6838914728286491E+00  1.9755723592851829E-01
         72         34  5.2560000000000000E+03  2.3227462609891147E+00  3.4004296191903198E-02  4.6752346664075768E+00  1.9778270795423525E-01
         73         34  5.4020000000000000E+03  2.3239101225703220E+00  3.4931693945207197E-02  4.6667203386883394E+00  1.9801215238534497E-01
         74         34  5.5500000000000000E+03  2.3250944266267055E+00  3.5870846859301982E-02  4.6583273411811890E+00  1.9824558351097166E-01
         75         34  5.7000000000000000E+03  2.3262799472560962E+00  3.6821716175370910E-02  4.6500922765710024E+00  1.9848301583706496E-01
         76         34  5.8520000000000000E+03  2.3275169105849054E+00  3.7784262117342655E-02  4.6419549152538178E+00  1.9872446406803113E-01
         77         33  6.0060000000000000E+03  2.3287652920371986E+00  3.8758445112895626E-02  4.6339015561375883E+00  1.9896994310015187E-01
         78         33  6.1620000000000000E+03  2.3300121109827217E+00  3.9744224408181407E-02  4.6259967697542681E+00  1.9921946798916368E-01
         79         33  6.3200000000000000E+03  2.3312800180737718E+00  4.0741559078696747E-02  4.6181762351293649E+00  1.9947305397214202E-01
         80         33  6.4800000000000000E+03  2.3325701507692136E+00  4.1750407499579895E-02  4.6104030304355215E+00  1.9973071644031140E-01
         81         33  6.6420000000000000E+03  2.3338860317863692E+00  4.2770727521172815E-02  4.6027583527363971E+00  1.9999247091461791E-01
         82         33  6.8060000000000000E+03  2.3352106268050101E+00  4.3802476480381700E-02  4.5952310337727535E+00  2.0025833307678478E-01
         83         33  6.9720000000000000E+03  2.3365681532364668E+00  4.4845611148292330E-02  4.5877561472569877E+00  2.0052831873172788E-01
         84         33  7.1400000000000000E+03  2.3379266102531280E+00  4.5900087726791362E-02  4.5803695689201671E+00  2.0080244381817000E-01
         85         32  7.3100000000000000E+03  2.3393142199751100E+00  4.6965861922615065E-02  4.5730290712526855E+00  2.0108072440151684E-01
         86         32  7.4820000000000000E+03  2.3407290054308927E+00  4.8042888883391310E-02  4.5657783410354664E+00  2.0136317666600170E-01
         87         32  7.6560000000000000E+03  2.3421412444314673E+00  4.9131123110925372E-02  4.5586510717813900E+00  2.0164981691743025E-01
         88         32  7.8320000000000000E+03  2.3435992998085440E+00  5.0230518739905312E-02  4.5515021872045329E+00  2.0194066158239840E-01
         89         32  8.0100000000000000E+03  2.3450622905185230E+00  5.1341029144823393E-02  4.5444603609955241E+00  2.0223572718491489E-01
         90         32  8.1900000000000000E+03  2.3465337295939213E+00  5.2462607246355215E-02  4.5375147962601003E+00  2.0253503037043252E-01
         91         32  8.3720000000000000E+03  2.3480505415445969E+00  5.3595205540668552E-02  4.5305814561066464E+00  2.0283858790401424E-01
         92         31  8.5560000000000000E+03  2.3495556660941070E+00  5.4738775618510378E-02  4.5237294835851944E+00  2.0314641663460373E-01
         93         31  8.7420000000000000E+03  2.3511175625226470E+00  5.5893268971220392E-02  4.5168778528267399E+00  2.0345853355278617E-01
         94         31  8.9300000000000000E+03  2.3526503505590846E+00  5.7058636060782764E-02  4.5101257347193950E+00  2.0377495572462070E-01
         95         31  9.1200000000000000E+03  2.3542454736308933E+00  5.8234827056732705E-02  4.5034270914722709E+00  2.0409570033803218E-01
         96         31  9.3120000000000000E+03  2.3558629699788916E+00  5.9421791670419784E-02  4.4967875275633551E+00  2.0442078468046274E-01
         97         31  9.5060000000000000E+03  2.3574667444726338E+00  6.0619478705863358E-02  4.4901415304576364E+00  2.0475022616465127E-01
         98         31  9.7020000000000000E+03  2.3591373125712143E+00  6.1827836786326203E-02  4.4836172163782742E+00  2.0508404227480409E-01
         99         30  9.9000000000000000E+03  2.3607768589633662E+00  6.3046813467943996E-02  4.4770849715299974E+00  2.0542225064979550E-01
        100         30  1.0100000000000000E+04  2.3624593547593751E+00  6.4276356325104034E-02  4.4706001609558017E+00  2.0576486899121266E-01
        101         30  1.0302000000000000E+04  2.3641730891184145E+00  6.5516411903806429E-02  4.4641498407417917E+00  2.0611191513164312E-01
        102         30  1.0506000000000000E+04  2.3659140469804276E+00  6.6766926431398990E-02  4.4577303499646002E+00  2.0646340700248986E-01
        103         30  1.0712000000000000E+04  2.3676515432990417E+00  6.8027845407642673E-02  4.4513574575246029E+00  2.0681936265011008E-01
        104         30  1.0920000000000000E+04  2.3694251040599954E+00  6.9299113830423614E-02  4.4450452832121909E+00  2.0717980024258645E-01
        105         30  1.1130000000000000E+04  2.3712172707309578E+00  7.0580676100709033E-02  4.4387733563638649E+00  2.0754473803351042E-01
        106         29  1.1342000000000000E+04  2.3730484506786858E+00  7.1872476042810066E-02  4.4324899512349267E+00  2.0791419441553577E-01
        107         29  1.1556000000000000E+04  2.3748793744921510E+00  7.3174456805585000E-02  4.4262985579143548E+00  2.0828818787562686E-01
        108         29  1.1772000000000000E+04  2.3767266773820901E+00  7.4486561127482906E-02  4.4200766132622977E+00  2.0866673704259958E-01
        109         29  1.1990000000000000E+04  2.3786211346251980E+00  7.5808730963106724E-02  4.4139217477144150E+00  2.0904986063137726E-01
        110         29  1.2210000000000000E+04  2.3805189726218230E+00  7.7140907827049701E-02  4.4077878031455748E+00  2.0943757749545627E-01
        111         29  1.2432000000000000E+04  2.3824394736324566E+00  7.8483032580796502E-02  4.4016986624180650E+00  2.0982990660426568E-01
        112         28  1.2656000000000000E+04  2.3844011832277738E+00  7.9835045369212779E-02  4.3956005179160389E+00  2.1022686705615995E-01
        113         28  1.2882000000000000E+04  2.3863848655875204E+00  8.1196885978388270E-02  4.3895411725045674E+00  2.1062847806146801E-01
        114         28  1.3110000000000000E+04  2.3883666618219164E+00  8.2568493373698246E-02  4.3835541811612622E+00  2.1103475897804261E-01
        115         28  1.3340000000000000E+04  2.3903911548561454E+00  8.3949806003948788E-02  4.3775250332018620E+00  2.1144572927184388E-01
        116         28  1.3572000000000000E+04  2.3924320490834941E+00  8.5340761732089626E-02  4.3715666831024116E+00  2.1186140855310254E-01
        117         28  1.3806000000000000E+04  2.3945147733141843E+00  8.6741297706579248E-02  4.3656153221526548E+00  2.1228181655535747E-01
        118         27  1.4042000000000000E+04  2.3966014429111406E+00  8.8151350569815726E-02  4.3596763449355462E+00  2.1270697315628032E-01
        119         27  1.4280000000000000E+04  2.3987282597478168E+00  8.9570856291985024E-02  4.3537602411049425E+00  2.1313689836863137E-01
        120         27  1.4520000000000000E+04  2.4008593777633584E+00  9.0999750197960971E-02  4.3478873071507023E+00  2.1357161235944735E-01
        121         27  1.4762000000000000E+04  2.4030372184396938E+00  9.2437967016830630E-02  4.3420084307907008E+00  2.1401113540925573E-01
        122         27  1.5006000000000000E+04  2.4052248523706514E+00  9.3885440835485875E-02  4.3361806871431146E+00  2.1445548798261085E-01
        123         27  1.5252000000000000E+04  2.4074441037372392E+00  9.5342105113809972E-02  4.3303383280848777E+00  2.1490469065833886E-01
        124         26  1.5500000000000000E+04  2.4096906561239750E+00  9.6807892661886372E-02  4.3245572774861998E+00  2.1535876418905070E-01
        125         26  1.5750000000000000E+04  2.4119531242102705E+00  9.8282735652498995E-02  4.3187554111072712E+00  2.1581772948735459E-01
        126         26  1.6002000000000000E+04  2.4142627262416871E+00  9.9766565609801489E-02  4.3129583973243397E+00  2.1628160760197421E-01
        127         26  1.6256000000000000E+04  2.4165882810228041E+00  1.0125931340496602E-01  4.3072215765364508E+00  2.1675041975851075E-01
        128         26  1.6512000000000000E+04  2.4189162961348378E+00  1.0276090923195297E-01  4.3015004266575314E+00  2.1722418732324120E-01
        129         26  1.6770000000000000E+04  2.4213050035066881E+00  1.0427128264466953E-01  4.2957576086122620E+00  2.1770293191611576E-01
        130         25  1.7030000000000000E+04  2.4237107337836989E+00  1.0579036258918741E-01  4.2900182518921435E+00  2.1818667522545787E-01
        131         25  1.7292000000000000E+04  2.4261423945039438E+00  1.0731807725784182E-01  4.2843394985251271E+00  2.1867543912283002E-01
        132         25  1.7556000000000000E+04  2.4285879983232714E+00  1.0885435421840872E-01  4.2786040320950534E+00  2.1916924575912983E-01
        133         25  1.7822000000000000E+04  2.4310870758580703E+00  1.1039912029887694E-01  4.2729373270110784E+00  2.1966811735424288E-01
        134         25  1.8090000000000000E+04  2.4335906392085698E+00  1.1195230175878655E-01  4.2673068621119352E+00  2.2017207634245059E-01
        135         24  1.8360000000000000E+04  2.4361405076455696E+00  1.1351382403102001E-01  4.2615893703650238E+00  2.2068114544626496E-01
        136         24  1.8632000000000000E+04  2.4387193377935099E+00  1.1508361197771036E-01  4.2559800630594991E+00  2.2119534745264705E-01
        137         24  1.8906000000000000E+04  2.4413187072999860E+00  1.1666158969887024E-01  4.2503347211916704E+00  2.2171470540627508E-01
        138         24  1.9182000000000000E+04  2.4439585895709164E+00  1.1824768061226593E-01  4.2447163361370892E+00  2.2223924254956318E-01
        139         24  1.9460000000000000E+04  2.4466127779700595E+00  1.1984180739671267E-01  4.2390779314387217E+00  2.2276898235098772E-01
        140         24  1.9740000000000000E+04  2.4493037334205696E+00  1.2144389206671016E-01  4.2334940401701662E+00  2.2330394845797757E-01
        141         23  2.0022000000000000E+04  2.4520438006699012E+00  1.2305385590754865E-01  4.2279011570667091E+00  2.2384416476670049E-01
        142         23  2.0306000000000000E+04  2.4547811331802505E+00  1.2467161938095375E-01  4.2222992500905594E+00  2.2438965540982692E-01
        143         23  2.0592000000000000E+04  2.4575627382921743E+00  1.2629710240138659E-01  4.2167124146765742E+00  2.2494044469541391E-01
        144         23  2.0880000000000000E+04  2.4603724397635074E+00  1.2793022404079940E-01  4.2110959518296802E+00  2.2549655722841827E-01
        145         23  2.1170000000000000E+04  2.4632522751359747E+00  1.2957090248491926E-01  4.2055331306756658E+00  2.2605801778128998E-01
        146         22  2.1462000000000000E+04  2.4661252470366577E+00  1.3121905545341023E-01  4.1999338617792823E+00  2.2662485142933014E-01
        147         22  2.1756000000000000E+04  2.4690367297771507E+00  1.3287459978160598E-01  4.1943791381278235E+00  2.2719708349493570E-01
        148         22  2.2052000000000000E+04  2.4719845387143899E+00  1.3453745150837004E-01  4.1888275581978194E+00  2.2777473952588020E-01
        149         22  2.2350000000000000E+04  2.4749669618542032E+00  1.3620752593280444E-01  4.1832755881559578E+00  2.2835784535757728E-01
        150         22  2.2650000000000000E+04  2.4779845675885888E+00  1.3788473757992400E-01  4.1776885073781855E+00  2.2894642711119889E-01
        151         21  2.2952000000000000E+04  2.4810327781237373E+00  1.3956900021060131E-01  4.1721174115505626E+00  2.2954051112886067E-01
        152         21  2.3256000000000000E+04  2.4841234208679599E+00  1.4126022674297842E-01  4.1665851886612870E+00  2.3014012412027532E-01
        153         21  2.3562000000000000E+04  2.4872630796280721E+00  1.4295832939157876E-01  4.1610236144987107E+00  2.3074529299470703E-01
        154         21  2.3870000000000000E+04  2.4903973126301464E+00  1.4466321949243979E-01  4.1554753287085004E+00  2.3135604502538071E-01
        155         21  2.4180000000000000E+04  2.4936010193248670E+00  1.4637480753810803E-01  4.1499157803278379E+00  2.3197240775987280E-01
        156         20  2.4492000000000000E+04  2.4968380358061797E+00  1.4809300334699110E-01  4.1443760268755225E+00  2.3259440908572857E-01
        157         20  2.4806000000000000E+04  2.5001105330772715E+00  1.4981771580856632E-01  4.1388026806683511E+00  2.3322207716902024E-01
        158         20  2.5122000000000000E+04  2.5034248300999429E+00  1.5154885300735374E-01  4.1332380603592371E+00  2.3385544055122476E-01
        159         20  2.5440000000000000E+04  2.5067665397939471E+00  1.5328632215293542E-01  4.1277204309849971E+00  2.3449452814453003E-01
        160         20  2.5760000000000000E+04  2.5101434197047943E+00  1.5503002967863491E-01  4.1221616021755558E+00  2.3513936908935473E-01
        161         19  2.6082000000000000E+04  2.5135702435156673E+00  1.5677988109971061E-01  4.1165927235391697E+00  2.3578999298674558E-01
        162         19  2.6406000000000000E+04  2.5170527610518274E+00  1.5853578113764630E-01  4.1110026750090851E+00  2.3644642975374724E-01
        163         19  2.6732000000000000E+04  2.5205370682155790E+00  1.6029763353102416E-01  4.1054493864815598E+00  2.3710870977100917E-01
        164         19  2.7060000000000000E+04  2.5240885179238175E+00  1.6206534125817898E-01  4.0998840712812612E+00  2.3777686369222101E-01
        165         19  2.7390000000000000E+04  2.5276812406088411E+00  1.6383880637169673E-01  4.0943112903337981E+00  2.3845092263507214E-01
        166         18  2.7722000000000000E+04  2.5313121128868676E+00  1.6561793002493397E-01  4.0887287150155158E+00  2.3913091812059442E-01
        167         18  2.8056000000000000E+04  2.5349973199605418E+00  1.6740261247496313E-01  4.0831702047130936E+00  2.3981688205568993E-01
        168         18  2.8392000000000000E+04  2.5387199429942613E+00  1.6919275306035320E-01  4.0775284954364670E+00  2.4050884692060165E-01
        169         18  2.8730000000000000E+04  2.5424722747386728E+00  1.7098825016097333E-01  4.0719324269725661E+00  2.4120684544326088E-01
        170         18  2.9070000000000000E+04  2.5462878144533039E+00  1.7278900135460876E-01  4.0662977127664002E+00  2.4191091091908665E-01
        171         17  2.9412000000000000E+04  2.5501251305390213E+00  1.7459490314883935E-01  4.0606986772910822E+00  2.4262107716705872E-01
        172         17  2.9756000000000000E+04  2.5540355669503021E+00  1.7640585117097296E-01  4.0550613282657952E+00  2.4333737838386274E-01
        173         17  3.0102000000000000E+04  2.5579743936780774E+00  1.7822174011003541E-01  4.0493987487994438E+00  2.4405984932105879E-01
        174         17  3.0450000000000000E+04  2.5619833711307960E+00  1.8004246365546220E-01  4.0437648701100484E+00  2.4478852533667611E-01
        175         17  3.0800000000000000E+04  2.5660123524044907E+00  1.8186791453347051E-01  4.0381119973378743E+00  2.4552344217463742E-01
        176         16  3.1152000000000000E+04  2.5701239876591666E+00  1.8369798452857872E-01  4.0324307644993045E+00  2.4626463621348099E-01
        177         16  3.1506000000000000E+04  2.5742505669247921E+00  1.8553256434804932E-01  4.0267540152253902E+00  2.4701214441612340E-01
        178         16  3.1862000000000000E+04  2.5784636408515516E+00  1.8737154385503685E-01  4.0210576843516970E+00  2.4776600430174817E-01
        179         16  3.2220000000000000E+04  2.5827045550982182E+00  1.8921481170378404E-01  4.0153364146783543E+00  2.4852625401651482E-01
        180         15  3.2580000000000000E+04  2.5869780116501633E+00  1.9106225573163263E-01  4.0096005393089014E+00  2.4929293233472605E-01
        181         15  3.2942000000000000E+04  2.5913474919777251E+00  1.9291376256820247E-01  4.0038738915825034E+00  2.5006607870533071E-01
        182         15  3.3306000000000000E+04  2.5957535642518113E+00  1.9476921798301886E-01  3.9981039549745145E+00  2.5084573320191594E-01
        183         15  3.3672000000000000E+04  2.6002026253701782E+00  1.9662850658735814E-01  3.9923033297331396E+00  2.5163193660573319E-01
        184         15  3.4040000000000000E+04  2.6047253928327594E+00  1.9849151193780587E-01  3.9865661441462072E+00  2.5242473054064601E-01
        185         14  3.4410000000000000E+04  2.6093126683473868E+00  2.0035811659523881E-01  3.9807387035165371E+00  2.5322415720615904E-01
        186         14  3.4782000000000000E+04  2.6139119803468982E+00  2.0222820199320660E-01  3.9749198125784093E+00  2.5403025963830189E-01
        187         14  3.5156000000000000E+04  2.6186152575945822E+00  2.0410164834842875E-01  3.9690658972901054E+00  2.5484308173528775E-01
        188         14  3.5532000000000000E+04  2.6233692722424871E+00  2.0597833505991958E-01  3.9631694594625690E+00  2.5566266818414934E-01
        189         13  3.5910000000000000E+04  2.6281999195204837E+00  2.0785814024561342E-01  3.9572593828656668E+00  2.5648906451262604E-01
        190         13  3.6290000000000000E+04  2.6330493342655292E+00  2.0974094082718561E-01  3.9513437772445554E+00  2.5732231722075172E-01
        191         13  3.6672000000000000E+04  2.6379965377231174E+00  2.1162661272629202E-01  3.9453977838567638E+00  2.5816247368144213E-01
        192         13  3.7056000000000000E+04  2.6429905100310274E+00  2.1351503066186928E-01  3.9394328688992886E+00  2.5900958228097265E-01
        193         13  3.7442000000000000E+04  2.6480519546415016E+00  2.1540606816629632E-01  3.9334571449721509E+00  2.5986369240059820E-01
        194         12  3.7830000000000000E+04  2.6531985733149828E+00  2.1729959757218048E-01  3.9274210874281521E+00  2.6072485445692073E-01
        195         12  3.8220000000000000E+04  2.6583880200841472E+00  2.1919549005956196E-01  3.9213792929067348E+00  2.6159312001299151E-01
        196         12  3.8612000000000000E+04  2.6636748593534114E+00  2.2109361556386178E-01  3.9153196352531463E+00  2.6246854172750045E-01
        197         12  3.9006000000000000E+04  2.6689852967930476E+00  2.2299384275848588E-01  3.9091979496017406E+00  2.6335117350491399E-01
