 ######################################################################################################################################################
 # jqn   : the rotational q.n. of the i'th quantum state
 # vqn   : the vibrational q.n. of the i'th quantum state
 # eint  : internal energy of i'th quantum state [Eh]
 # egam  : Half width of i'th quantum state
 # rmin  : the position of the potential minimum (included centrifugal potential) for i'th quantum state
 # vmin  : the value of the potential minimun (inc. cent. pot.)
 # vmax  : the value of the local potential maximum (inc. cent. pot.)
 # tau   : the vibrational period of the i'th quantum state
 # ri    : inner turning point
 # ro    : outter turning point
 # rmax  : location of maximum in centrifugal barrier
 ######################################################################################################################################################
 #   vqn  jqn      eint           egam           rmin           rmax           vmin           vmax            tau             ri             ro
 ######################################################################################################################################################
    11    3  7.5939984E-02  0.0000000E+00  2.2821407E+00  1.8060669E+01  8.0662069E-05  1.9151115E-01  1.0510307E+03  1.9330143E+00  2.9440021E+00
    10   32  7.5971284E-02  0.0000000E+00  2.2900504E+00  6.7924145E+00  6.9338541E-03  1.9206319E-01  1.0459119E+03  1.9509918E+00  2.9159781E+00
    11    4  7.5985994E-02  0.0000000E+00  2.2822010E+00  1.6072401E+01  1.3335724E-04  1.9151211E-01  1.0511298E+03  1.9330646E+00  2.9440985E+00
     4   85  7.6011803E-02  0.0000000E+00  2.3393501E+00  4.5728593E+00  4.6993023E-02  2.0108792E-01  1.0144013E+03  2.0890924E+00  2.7164028E+00
    11    5  7.6043620E-02  0.0000000E+00  2.2822764E+00  1.4660629E+01  1.9922229E-04  1.9151357E-01  1.0512541E+03  1.9331273E+00  2.9442198E+00
    11    6  7.6112657E-02  0.0000000E+00  2.2823668E+00  1.3592011E+01  2.7825461E-04  1.9151565E-01  1.0514029E+03  1.9332027E+00  2.9443646E+00
     3   91  7.6118792E-02  0.0000000E+00  2.3480774E+00  4.5303852E+00  5.3625832E-02  2.0284690E-01  1.0091093E+03  2.1213862E+00  2.6739678E+00
    11    7  7.6193240E-02  0.0000000E+00  2.2824723E+00  1.2746859E+01  3.7045106E-04  1.9151843E-01  1.0515767E+03  1.9332906E+00  2.9445339E+00
     6   72  7.6196870E-02  0.0000000E+00  2.3227765E+00  4.6750486E+00  3.4024600E-02  1.9778781E-01  1.0255157E+03  2.0354276E+00  2.7913555E+00
    11    8  7.6285360E-02  0.0000000E+00  2.2825929E+00  1.2056607E+01  4.7580799E-04  1.9152201E-01  1.0517756E+03  1.9333909E+00  2.9447277E+00
     8   56  7.6301745E-02  0.0000000E+00  2.3065068E+00  4.8388884E+00  2.0807495E-02  1.9464621E-01  1.0362283E+03  1.9905399E+00  2.8570933E+00
     5   79  7.6325791E-02  0.0000000E+00  2.3313126E+00  4.6179642E+00  4.0765441E-02  1.9947923E-01  1.0204484E+03  2.0611189E+00  2.7557174E+00
    10   33  7.6352818E-02  0.0000000E+00  2.2905534E+00  6.7056712E+00  7.3655080E-03  1.9211290E-01  1.0467261E+03  1.9514118E+00  2.9167652E+00
     9   46  7.6358573E-02  0.0000000E+00  2.2985245E+00  5.0135858E+00  1.4142293E-02  1.9318190E-01  1.0415481E+03  1.9704051E+00  2.8876119E+00
     1  102  7.6377968E-02  0.0000000E+00  2.3659582E+00  4.4575510E+00  6.6804348E-02  2.0647404E-01  9.9822919E+02  2.2070484E+00  2.5679093E+00
    11    9  7.6388949E-02  0.0000000E+00  2.2827287E+00  1.1478858E+01  5.9432123E-04  1.9152649E-01  1.0519993E+03  1.9335039E+00  2.9449456E+00
     0  107  7.6396430E-02  0.0000000E+00  2.3749330E+00  4.4260844E+00  7.3215140E-02  2.0829999E-01  9.9233756E+02  2.2781236E+00  2.4861795E+00
    11   10  7.6503996E-02  0.0000000E+00  2.2828796E+00  1.0985789E+01  7.2598608E-04  1.9153194E-01  1.0522479E+03  1.9336296E+00  2.9451875E+00
    11   11  7.6630579E-02  0.0000000E+00  2.2830454E+00  1.0558333E+01  8.7079731E-04  1.9153845E-01  1.0525216E+03  1.9337678E+00  2.9454540E+00
     7   65  7.6638168E-02  0.0000000E+00  2.3151154E+00  4.7390535E+00  2.7861818E-02  1.9629121E-01  1.0317002E+03  2.0125570E+00  2.8258711E+00
     2   97  7.6652034E-02  0.0000000E+00  2.3575207E+00  4.4899669E+00  6.0653744E-02  2.0475976E-01  1.0045449E+03  2.1598734E+00  2.6265128E+00
    10   34  7.6745694E-02  0.0000000E+00  2.2910717E+00  6.6207836E+00  7.8100440E-03  1.9216546E-01  1.0475663E+03  1.9518448E+00  2.9175768E+00
    11   12  7.6768609E-02  0.0000000E+00  2.2832267E+00  1.0182886E+01  1.0287492E-03  1.9154612E-01  1.0528203E+03  1.9339186E+00  2.9457445E+00
     9   47  7.6903950E-02  0.0000000E+00  2.2992494E+00  4.9886604E+00  1.4752490E-02  1.9331085E-01  1.0427030E+03  1.9710125E+00  2.8887176E+00
    11   13  7.6918149E-02  0.0000000E+00  2.2834229E+00  9.8494819E+00  1.1998354E-03  1.9155502E-01  1.0531441E+03  1.9340819E+00  2.9460597E+00
     8   57  7.6966046E-02  0.0000000E+00  2.3073958E+00  4.8263259E+00  2.1542356E-02  1.9481368E-01  1.0376214E+03  1.9912877E+00  2.8584137E+00
     4   86  7.7031995E-02  0.0000000E+00  2.3407562E+00  4.5656156E+00  4.8070615E-02  2.0137056E-01  1.0164676E+03  2.0903062E+00  2.7182492E+00
     6   73  7.7055112E-02  0.0000000E+00  2.3239416E+00  4.6665349E+00  3.4952492E-02  1.9801740E-01  1.0272837E+03  2.0364179E+00  2.7929894E+00
    11   14  7.7079130E-02  0.0000000E+00  2.2836342E+00  9.5506172E+00  1.3840493E-03  1.9156525E-01  1.0534931E+03  1.9342579E+00  2.9463990E+00
    10   35  7.7149964E-02  0.0000000E+00  2.2916060E+00  6.5369894E+00  8.2674444E-03  1.9222095E-01  1.0484328E+03  1.9522908E+00  2.9184135E+00
     3   92  7.7215007E-02  0.0000000E+00  2.3496007E+00  4.5235188E+00  5.4769997E-02  2.0315493E-01  1.0113139E+03  2.1227154E+00  2.6758965E+00
    11   15  7.7251614E-02  0.0000000E+00  2.2838607E+00  9.2805413E+00  1.5813834E-03  1.9157687E-01  1.0538673E+03  1.9344465E+00  2.9467630E+00
     5   80  7.7270283E-02  0.0000000E+00  2.3326053E+00  4.6102328E+00  4.1774823E-02  1.9973706E-01  1.0223797E+03  2.0622252E+00  2.7574740E+00
     7   66  7.7410239E-02  0.0000000E+00  2.3161574E+00  4.7293609E+00  2.8706339E-02  1.9649326E-01  1.0333079E+03  2.0134378E+00  2.8273757E+00
    11   16  7.7435517E-02  0.0000000E+00  2.2841025E+00  9.0347744E+00  1.7918300E-03  1.9158997E-01  1.0542667E+03  1.9346477E+00  2.9471511E+00
     9   48  7.7460512E-02  0.0000000E+00  2.2999903E+00  4.9665435E+00  1.5375272E-02  1.9344379E-01  1.0438852E+03  1.9716333E+00  2.8898482E+00
    10   36  7.7565471E-02  0.0000000E+00  2.2921559E+00  6.4534053E+00  8.7376909E-03  1.9227950E-01  1.0493254E+03  1.9527500E+00  2.9192742E+00
     1  103  7.7616222E-02  0.0000000E+00  2.3677096E+00  4.4511870E+00  6.8065912E-02  2.0683022E-01  1.0006849E+03  2.2086318E+00  2.5699342E+00
    11   17  7.7630907E-02  0.0000000E+00  2.2843595E+00  8.8097749E+00  2.0153807E-03  1.9160463E-01  1.0546916E+03  1.9348616E+00  2.9475640E+00
     8   58  7.7641328E-02  0.0000000E+00  2.3083015E+00  4.8142207E+00  2.2289528E-02  1.9498496E-01  1.0390428E+03  1.9920496E+00  2.8597588E+00
     0  108  7.7701009E-02  0.0000000E+00  2.3767941E+00  4.4198911E+00  7.4527909E-02  2.0867878E-01  9.9490436E+02  2.2798695E+00  2.4881938E+00
     2   98  7.7824335E-02  0.0000000E+00  2.3591663E+00  4.4833994E+00  6.1862725E-02  2.0509379E-01  1.0068915E+03  2.1613299E+00  2.6285116E+00
    11   18  7.7837635E-02  0.0000000E+00  2.2846317E+00  8.6027272E+00  2.2520266E-03  1.9162094E-01  1.0551415E+03  1.9350882E+00  2.9480008E+00
     6   74  7.7924065E-02  0.0000000E+00  2.3251248E+00  4.6581519E+00  3.5892145E-02  1.9825098E-01  1.0290820E+03  2.0374235E+00  2.7946483E+00
    10   37  7.7992335E-02  0.0000000E+00  2.2927214E+00  6.3689350E+00  9.2207647E-03  1.9234127E-01  1.0502446E+03  1.9532221E+00  2.9201602E+00
     9   49  7.8028235E-02  0.0000000E+00  2.3007474E+00  4.9465221E+00  1.6010615E-02  1.9358065E-01  1.0450948E+03  1.9722677E+00  2.8910038E+00
    11   19  7.8055894E-02  0.0000000E+00  2.2849190E+00  8.4113723E+00  2.5017584E-03  1.9163896E-01  1.0556172E+03  1.9353274E+00  2.9484627E+00
     4   87  7.8062770E-02  0.0000000E+00  2.3421812E+00  4.5584414E+00  4.9159420E-02  2.0165738E-01  1.0185669E+03  2.0915361E+00  2.7201219E+00
     7   67  7.8193278E-02  0.0000000E+00  2.3172167E+00  4.7198725E+00  2.9562878E-02  1.9669921E-01  1.0349455E+03  2.0143329E+00  2.8289062E+00
     5   81  7.8225411E-02  0.0000000E+00  2.3339167E+00  4.6025923E+00  4.2795681E-02  1.9999898E-01  1.0243428E+03  2.0633472E+00  2.7592564E+00
    11   20  7.8285543E-02  0.0000000E+00  2.2852218E+00  8.2338798E+00  2.7645660E-03  1.9165878E-01  1.0561184E+03  1.9355792E+00  2.9489491E+00
     3   93  7.8321590E-02  0.0000000E+00  2.3511442E+00  4.5167071E+00  5.5925090E-02  2.0346725E-01  1.0135528E+03  2.1240619E+00  2.6778508E+00
     8   59  7.8327700E-02  0.0000000E+00  2.3092240E+00  4.8025250E+00  2.3048980E-02  1.9516005E-01  1.0404929E+03  1.9928255E+00  2.8611296E+00
    10   38  7.8430466E-02  0.0000000E+00  2.2933026E+00  6.2820893E+00  9.7166464E-03  1.9240643E-01  1.0511903E+03  1.9537074E+00  2.9210709E+00
    11   21  7.8526563E-02  0.0000000E+00  2.2855396E+00  8.0687572E+00  3.0404391E-03  1.9168048E-01  1.0566450E+03  1.9358438E+00  2.9494598E+00
     9   50  7.8607163E-02  0.0000000E+00  2.3015210E+00  4.9281310E+00  1.6658493E-02  1.9372139E-01  1.0463322E+03  1.9729156E+00  2.8921850E+00
    11   22  7.8778951E-02  0.0000000E+00  2.2858726E+00  7.9147605E+00  3.3293667E-03  1.9170413E-01  1.0571972E+03  1.9361212E+00  2.9499950E+00
     6   75  7.8803760E-02  0.0000000E+00  2.3263259E+00  4.6498923E+00  3.6843520E-02  1.9848857E-01  1.0309112E+03  2.0384443E+00  2.7963329E+00
     1  104  7.8864688E-02  0.0000000E+00  2.3694825E+00  4.4448596E+00  6.9337828E-02  2.0719089E-01  1.0031781E+03  2.2102337E+00  2.5719856E+00
    10   39  7.8879846E-02  0.0000000E+00  2.2938997E+00  6.1905772E+00  1.0225316E-02  1.9247523E-01  1.0521627E+03  1.9542059E+00  2.9220065E+00
     7   68  7.8987111E-02  0.0000000E+00  2.3182934E+00  4.7105741E+00  3.0431401E-02  1.9690906E-01  1.0366127E+03  2.0152429E+00  2.8304618E+00
     2   99  7.9006838E-02  0.0000000E+00  2.3608325E+00  4.4768756E+00  6.3082328E-02  2.0543221E-01  1.0092739E+03  2.1628047E+00  2.6305360E+00
     0  109  7.9015656E-02  0.0000000E+00  2.3786778E+00  4.4137285E+00  7.5850746E-02  2.0906215E-01  9.9751022E+02  2.2816352E+00  2.4902342E+00
     8   60  7.9025062E-02  0.0000000E+00  2.3101633E+00  4.7911986E+00  2.3820682E-02  1.9533897E-01  1.0419719E+03  1.9936154E+00  2.8625259E+00
    11   23  7.9042757E-02  0.0000000E+00  2.2862213E+00  7.7708263E+00  3.6313373E-03  1.9172979E-01  1.0577753E+03  1.9364113E+00  2.9505551E+00
     4   88  7.9104010E-02  0.0000000E+00  2.3436260E+00  4.5513338E+00  5.0259390E-02  2.0194841E-01  1.0206996E+03  2.0927825E+00  2.7220205E+00
     5   82  7.9191064E-02  0.0000000E+00  2.3352466E+00  4.5950385E+00  4.3827974E-02  2.0026501E-01  1.0263378E+03  2.0644852E+00  2.7610641E+00
     9   51  7.9197130E-02  0.0000000E+00  2.3023109E+00  4.9110503E+00  1.7318880E-02  1.9386599E-01  1.0475973E+03  1.9735773E+00  2.8933908E+00
    11   24  7.9317978E-02  0.0000000E+00  2.2865850E+00  7.6360191E+00  3.9463389E-03  1.9175755E-01  1.0583794E+03  1.9367140E+00  2.9511403E+00
    10   40  7.9340524E-02  0.0000000E+00  2.2945126E+00  6.0902644E+00  1.0746754E-02  1.9254801E-01  1.0531622E+03  1.9547174E+00  2.9229675E+00
     3   94  7.9438491E-02  0.0000000E+00  2.3527076E+00  4.5099480E+00  5.7091061E-02  2.0378387E-01  1.0158263E+03  2.1254257E+00  2.6798310E+00
    11   25  7.9604530E-02  0.0000000E+00  2.2869643E+00  7.5094888E+00  4.2743590E-03  1.9178747E-01  1.0590093E+03  1.9370295E+00  2.9517501E+00
     6   76  7.9694227E-02  0.0000000E+00  2.3275452E+00  4.6417494E+00  3.7806577E-02  1.9873017E-01  1.0327719E+03  2.0394801E+00  2.7980440E+00
     8   61  7.9733382E-02  0.0000000E+00  2.3111195E+00  4.7802074E+00  2.4604602E-02  1.9552172E-01  1.0434799E+03  1.9944195E+00  2.8639478E+00
     7   69  7.9791841E-02  0.0000000E+00  2.3193878E+00  4.7014533E+00  3.1311871E-02  1.9712284E-01  1.0383103E+03  2.0161673E+00  2.8320438E+00
     9   52  7.9798249E-02  0.0000000E+00  2.3031171E+00  4.8950477E+00  1.7991749E-02  1.9401441E-01  1.0488907E+03  1.9742524E+00  2.8946225E+00
    10   41  7.9812408E-02  0.0000000E+00  2.2951414E+00  5.9714370E+00  1.1280938E-02  1.9262531E-01  1.0541887E+03  1.9552421E+00  2.9239535E+00
    11   26  7.9902393E-02  0.0000000E+00  2.2873588E+00  7.3904407E+00  4.6153845E-03  1.9181963E-01  1.0596652E+03  1.9373579E+00  2.9523844E+00
     1  105  8.0123173E-02  0.0000000E+00  2.3712774E+00  4.4385676E+00  7.0620043E-02  2.0755606E-01  1.0057090E+03  2.2118554E+00  2.5740622E+00
     4   89  8.0155671E-02  0.0000000E+00  2.3450901E+00  4.5442903E+00  5.1370481E-02  2.0224366E-01  1.0228660E+03  2.0940456E+00  2.7239453E+00
     5   83  8.0167338E-02  0.0000000E+00  2.3365955E+00  4.5875674E+00  4.4871658E-02  2.0053517E-01  1.0283656E+03  2.0656390E+00  2.7628985E+00
     2  100  8.0199563E-02  0.0000000E+00  2.3625199E+00  4.4703939E+00  6.4312503E-02  2.0577505E-01  1.0116928E+03  2.1642976E+00  2.6325868E+00
    11   27  8.0211555E-02  0.0000000E+00  2.2877687E+00  7.2781152E+00  4.9694018E-03  1.9185408E-01  1.0603471E+03  1.9376991E+00  2.9530435E+00
    10   42  8.0295478E-02  0.0000000E+00  2.2957860E+00  5.2051529E+00  1.1827848E-02  1.9270948E-01  1.0552423E+03  1.9557801E+00  2.9249646E+00
     0  110  8.0340175E-02  0.0000000E+00  2.3805843E+00  4.4075955E+00  7.7183595E-02  2.0945012E-01  1.0001553E+03  2.2834228E+00  2.4922983E+00
     9   53  8.0410423E-02  0.0000000E+00  2.3039398E+00  4.8799500E+00  1.8677073E-02  1.9416665E-01  1.0502123E+03  1.9749413E+00  2.8958795E+00
     8   62  8.0452629E-02  0.0000000E+00  2.3120930E+00  4.7695213E+00  2.5400709E-02  1.9570831E-01  1.0450173E+03  1.9952378E+00  2.8653953E+00
    11   28  8.0532077E-02  0.0000000E+00  2.2881941E+00  7.1717820E+00  5.3363969E-03  1.9189089E-01  1.0610553E+03  1.9380530E+00  2.9537278E+00
     3   95  8.0565731E-02  0.0000000E+00  2.3542915E+00  4.5032395E+00  5.8267861E-02  2.0410482E-01  1.0181351E+03  2.1268067E+00  2.6818379E+00
     6   77  8.0595357E-02  0.0000000E+00  2.3287826E+00  4.6337175E+00  3.8781277E-02  1.9897580E-01  1.0346641E+03  2.0405312E+00  2.7997812E+00
     7   70  8.0607362E-02  0.0000000E+00  2.3204996E+00  4.6924988E+00  3.2204252E-02  1.9734054E-01  1.0400384E+03  2.0171064E+00  2.8336516E+00
    10   43  8.0789711E-02  0.0000000E+00  2.2964466E+00  5.1245223E+00  1.2387461E-02  1.9282032E-01  1.0563233E+03  1.9563314E+00  2.9260009E+00
    11   29  8.0863938E-02  0.0000000E+00  2.2886349E+00  7.0707307E+00  5.7163550E-03  1.9193014E-01  1.0617901E+03  1.9384198E+00  2.9544374E+00
     9   54  8.1033624E-02  0.0000000E+00  2.3047788E+00  4.8656240E+00  1.9374824E-02  1.9432270E-01  1.0515623E+03  1.9756440E+00  2.8971621E+00
     5   84  8.1154119E-02  0.0000000E+00  2.3379632E+00  4.5801755E+00  4.5926689E-02  2.0080947E-01  1.0304262E+03  2.0668087E+00  2.7647591E+00
     8   63  8.1182769E-02  0.0000000E+00  2.3130832E+00  4.7591150E+00  2.6208969E-02  1.9589874E-01  1.0465842E+03  1.9960703E+00  2.8668686E+00
    11   30  8.1207060E-02  0.0000000E+00  2.2890912E+00  6.9742690E+00  6.1092611E-03  1.9197189E-01  1.0625512E+03  1.9387994E+00  2.9551719E+00
     4   90  8.1217704E-02  0.0000000E+00  2.3465738E+00  4.5373082E+00  5.2492644E-02  2.0254315E-01  1.0250664E+03  2.0953254E+00  2.7258963E+00
    10   44  8.1295085E-02  0.0000000E+00  2.2971233E+00  5.0777032E+00  1.2959755E-02  1.9293641E-01  1.0574317E+03  1.9568960E+00  2.9270625E+00
     1  106  8.1391619E-02  0.0000000E+00  2.3730942E+00  4.4323095E+00  7.1912499E-02  2.0792575E-01  1.0082780E+03  2.2134969E+00  2.5761642E+00
     2  101  8.1402384E-02  0.0000000E+00  2.3642284E+00  4.4639528E+00  6.5553194E-02  2.0612232E-01  1.0141483E+03  2.1658090E+00  2.6346636E+00
     7   71  8.1433637E-02  0.0000000E+00  2.3216292E+00  4.6837002E+00  3.3108507E-02  1.9756220E-01  1.0417971E+03  2.0180604E+00  2.8352855E+00
     6   78  8.1507038E-02  0.0000000E+00  2.3300384E+00  4.6257908E+00  3.9767578E-02  1.9922549E-01  1.0365879E+03  2.0415979E+00  2.8015441E+00
    11   31  8.1561400E-02  0.0000000E+00  2.2895630E+00  6.8817216E+00  6.5150996E-03  1.9201621E-01  1.0633388E+03  1.9391920E+00  2.9559311E+00
     9   55  8.1667824E-02  0.0000000E+00  2.3056346E+00  4.8519649E+00  2.0084974E-02  1.9448255E-01  1.0529410E+03  1.9763604E+00  2.8984704E+00
     0  111  8.1674575E-02  0.0000000E+00  2.3825136E+00  4.4014913E+00  7.8526395E-02  2.0984270E-01  1.0028403E+03  2.2852314E+00  2.4943876E+00
     3   96  8.1703119E-02  0.0000000E+00  2.3558959E+00  4.4965797E+00  5.9455439E-02  2.0443011E-01  1.0204792E+03  2.1282056E+00  2.6838705E+00
    12    0  8.1798392E-02  0.0000000E+00  2.2820503E+00  4.6284577E+01  1.6140915E-06  1.9151028E-01  1.0692239E+03  1.9223593E+00  2.9838381E+00
    12    1  8.1809740E-02  0.0000000E+00  2.2820654E+00  2.7033300E+01  1.4789189E-05  1.9151035E-01  1.0692495E+03  1.9223718E+00  2.9838628E+00
    10   45  8.1811577E-02  0.0000000E+00  2.2978159E+00  5.0425123E+00  1.3544707E-02  1.9305703E-01  1.0585679E+03  1.9574740E+00  2.9281494E+00
    12    2  8.1832499E-02  0.0000000E+00  2.2820955E+00  2.1162559E+01  4.1138863E-05  1.9151060E-01  1.0693008E+03  1.9223968E+00  2.9839126E+00
    12    3  8.1866674E-02  0.0000000E+00  2.2821407E+00  1.8060669E+01  8.0662069E-05  1.9151115E-01  1.0693779E+03  1.9224343E+00  2.9839875E+00
    12    4  8.1912124E-02  0.0000000E+00  2.2822010E+00  1.6072401E+01  1.3335724E-04  1.9151211E-01  1.0694805E+03  1.9224844E+00  2.9840867E+00
     8   64  8.1923770E-02  0.0000000E+00  2.3140907E+00  4.7489655E+00  2.7029350E-02  1.9609304E-01  1.0481809E+03  1.9969172E+00  2.8683678E+00
    11   32  8.1927024E-02  0.0000000E+00  2.2900504E+00  6.7924145E+00  6.9338541E-03  1.9206319E-01  1.0641532E+03  1.9395975E+00  2.9567158E+00
    12    5  8.1968980E-02  0.0000000E+00  2.2822764E+00  1.4660629E+01  1.9922229E-04  1.9151357E-01  1.0696088E+03  1.9225470E+00  2.9842110E+00
    12    6  8.2037247E-02  0.0000000E+00  2.2823668E+00  1.3592011E+01  2.7825461E-04  1.9151565E-01  1.0697629E+03  1.9226220E+00  2.9843605E+00
    12    7  8.2116850E-02  0.0000000E+00  2.2824723E+00  1.2746859E+01  3.7045106E-04  1.9151843E-01  1.0699428E+03  1.9227095E+00  2.9845347E+00
     5   85  8.2151363E-02  0.0000000E+00  2.3393501E+00  4.5728593E+00  4.6993023E-02  2.0108792E-01  1.0325201E+03  2.0679945E+00  2.7666461E+00
    12    8  8.2207780E-02  0.0000000E+00  2.2825929E+00  1.2056607E+01  4.7580799E-04  1.9152201E-01  1.0701482E+03  1.9228097E+00  2.9847337E+00
     7   72  8.2270630E-02  0.0000000E+00  2.3227765E+00  4.6750486E+00  3.4024600E-02  1.9778781E-01  1.0435869E+03  2.0190292E+00  2.8369456E+00
     4   91  8.2290062E-02  0.0000000E+00  2.3480774E+00  4.5303852E+00  5.3625832E-02  2.0284690E-01  1.0273013E+03  2.0966219E+00  2.7278738E+00
    11   33  8.2303868E-02  0.0000000E+00  2.2905534E+00  6.7056712E+00  7.3655080E-03  1.9211290E-01  1.0649943E+03  1.9400159E+00  2.9575256E+00
    12    9  8.2310109E-02  0.0000000E+00  2.2827287E+00  1.1478858E+01  5.9432123E-04  1.9152649E-01  1.0703797E+03  1.9229223E+00  2.9849578E+00
     9   56  8.2313065E-02  0.0000000E+00  2.3065068E+00  4.8388884E+00  2.0807495E-02  1.9464621E-01  1.0543489E+03  1.9770905E+00  2.8998049E+00
    10   46  8.2339233E-02  0.0000000E+00  2.2985245E+00  5.0135858E+00  1.4142293E-02  1.9318190E-01  1.0597321E+03  1.9580652E+00  2.9292623E+00
    12   10  8.2423826E-02  0.0000000E+00  2.2828796E+00  1.0985789E+01  7.2598608E-04  1.9153194E-01  1.0706370E+03  1.9230474E+00  2.9852072E+00
     6   79  8.2429371E-02  0.0000000E+00  2.3313126E+00  4.6179642E+00  4.0765441E-02  1.9947923E-01  1.0385441E+03  2.0426798E+00  2.8033339E+00
    12   11  8.2548799E-02  0.0000000E+00  2.2830454E+00  1.0558333E+01  8.7079731E-04  1.9153845E-01  1.0709200E+03  1.9231852E+00  2.9854809E+00
     2  102  8.2615248E-02  0.0000000E+00  2.3659582E+00  4.4575510E+00  6.6804348E-02  2.0647404E-01  1.0166411E+03  2.1673391E+00  2.6367665E+00
     1  107  8.2670040E-02  0.0000000E+00  2.3749330E+00  4.4260844E+00  7.3215140E-02  2.0829999E-01  1.0108858E+03  2.2151578E+00  2.5782926E+00
     8   65  8.2675668E-02  0.0000000E+00  2.3151154E+00  4.7390535E+00  2.7861818E-02  1.9629121E-01  1.0498080E+03  1.9977782E+00  2.8698937E+00
    12   12  8.2685149E-02  0.0000000E+00  2.2832267E+00  1.0182886E+01  1.0287492E-03  1.9154612E-01  1.0712289E+03  1.9233355E+00  2.9857799E+00
    11   34  8.2691984E-02  0.0000000E+00  2.2910717E+00  6.6207836E+00  7.8100440E-03  1.9216546E-01  1.0658626E+03  1.9404472E+00  2.9583611E+00
    12   13  8.2832869E-02  0.0000000E+00  2.2834229E+00  9.8494819E+00  1.1998354E-03  1.9155502E-01  1.0715640E+03  1.9234983E+00  2.9861042E+00
     3   97  8.2850744E-02  0.0000000E+00  2.3575207E+00  4.4899669E+00  6.0653744E-02  2.0475976E-01  1.0228594E+03  2.1296218E+00  2.6859301E+00
    10   47  8.2877890E-02  0.0000000E+00  2.2992494E+00  4.9886604E+00  1.4752490E-02  1.9331085E-01  1.0609241E+03  1.9586700E+00  2.9304004E+00
     9   57  8.2969176E-02  0.0000000E+00  2.3073958E+00  4.8263259E+00  2.1542356E-02  1.9481368E-01  1.0557857E+03  1.9778347E+00  2.9011647E+00
    12   14  8.2991890E-02  0.0000000E+00  2.2836342E+00  9.5506172E+00  1.3840493E-03  1.9156525E-01  1.0719250E+03  1.9236737E+00  2.9864533E+00
     0  112  8.3018727E-02  0.0000000E+00  2.3844658E+00  4.3954146E+00  7.9879087E-02  2.1023991E-01  1.0055655E+03  2.2870623E+00  2.4965011E+00
    11   35  8.3091284E-02  0.0000000E+00  2.2916060E+00  6.5369894E+00  8.2674444E-03  1.9222095E-01  1.0667579E+03  1.9408914E+00  2.9592219E+00
     7   73  8.3118302E-02  0.0000000E+00  2.3239416E+00  4.6665349E+00  3.4952492E-02  1.9801740E-01  1.0454080E+03  2.0200129E+00  2.8386320E+00
     5   86  8.3159025E-02  0.0000000E+00  2.3407562E+00  4.5656156E+00  4.8070615E-02  2.0137056E-01  1.0346475E+03  2.0691964E+00  2.7685598E+00
    12   15  8.3162204E-02  0.0000000E+00  2.2838607E+00  9.2805413E+00  1.5813834E-03  1.9157687E-01  1.0723120E+03  1.9238617E+00  2.9868274E+00
    12   16  8.3343867E-02  0.0000000E+00  2.2841025E+00  9.0347744E+00  1.7918300E-03  1.9158997E-01  1.0727252E+03  1.9240623E+00  2.9872268E+00
     6   80  8.3362243E-02  0.0000000E+00  2.3326053E+00  4.6102328E+00  4.1774823E-02  1.9973706E-01  1.0405328E+03  2.0437773E+00  2.8051502E+00
     4   92  8.3372767E-02  0.0000000E+00  2.3496007E+00  4.5235188E+00  5.4769997E-02  2.0315493E-01  1.0295712E+03  2.0979351E+00  2.7298786E+00
    10   48  8.3427662E-02  0.0000000E+00  2.2999903E+00  4.9665435E+00  1.5375272E-02  1.9344379E-01  1.0621446E+03  1.9592881E+00  2.9315645E+00
     8   66  8.3438289E-02  0.0000000E+00  2.3161574E+00  4.7293609E+00  2.8706339E-02  1.9649326E-01  1.0514652E+03  1.9986538E+00  2.8714452E+00
    11   36  8.3501751E-02  0.0000000E+00  2.2921559E+00  6.4534053E+00  8.7376909E-03  1.9227950E-01  1.0676805E+03  1.9413488E+00  2.9601081E+00
    12   17  8.3536807E-02  0.0000000E+00  2.2843595E+00  8.8097749E+00  2.0153807E-03  1.9160463E-01  1.0731646E+03  1.9242755E+00  2.9876512E+00
     9   58  8.3636268E-02  0.0000000E+00  2.3083015E+00  4.8142207E+00  2.2289528E-02  1.9498496E-01  1.0572520E+03  1.9785926E+00  2.9025511E+00
    12   18  8.3741085E-02  0.0000000E+00  2.2846317E+00  8.6027272E+00  2.2520266E-03  1.9162094E-01  1.0736303E+03  1.9245012E+00  2.9881012E+00
     2  103  8.3838172E-02  0.0000000E+00  2.3677096E+00  4.4511870E+00  6.8065912E-02  2.0683022E-01  1.0191717E+03  2.1688876E+00  2.6388964E+00
    11   37  8.3923365E-02  0.0000000E+00  2.2927214E+00  6.3689350E+00  9.2207647E-03  1.9234127E-01  1.0686304E+03  1.9418191E+00  2.9610197E+00
    12   19  8.3956614E-02  0.0000000E+00  2.2849190E+00  8.4113723E+00  2.5017584E-03  1.9163896E-01  1.0741223E+03  1.9247396E+00  2.9885761E+00
     1  108  8.3958379E-02  0.0000000E+00  2.3767941E+00  4.4198911E+00  7.4527909E-02  2.0867878E-01  1.0135330E+03  2.2168384E+00  2.5804476E+00
     7   74  8.3976615E-02  0.0000000E+00  2.3251248E+00  4.6581519E+00  3.5892145E-02  1.9825098E-01  1.0472607E+03  2.0210117E+00  2.8403450E+00
