######################################################################################################################################################
# jqn   : the rotational q.n. of the i'th quantum state
# vqn   : the vibrational q.n. of the i'th quantum state
# eint  : internal energy of i'th quantum state [Eh]
# egam  : Half width of i'th quantum state
# rmin  : the position of the potential minimum (included centrifugal potential) for i'th quantum state
# vmin  : the value of the potential minimun (inc. cent. pot.)
# vmax  : the value of the local potential maximum (inc. cent. pot.)
# tau   : the vibrational period of the i'th quantum state
# ri    : inner turning point
# ro    : outter turning point
# rmax  : location of maximum in centrifugal barrier
######################################################################################################################################################
#    vqn  jqn   eint            egam            rmin          rmax          vmin            vmax            tau           ri             ro
######################################################################################################################################################
     3  112  1.0120144E-01  0.0000000E+00  2.3844012E+00  4.3956005E+00  7.9835045E-02  2.1022687E-01  1.0633723E+03  2.1530375E+00  2.7200190E+00
    13   49  1.0122163E-01  0.0000000E+00  2.3007387E+00  4.9468182E+00  1.6000011E-02  1.9357826E-01  1.1220671E+03  1.9279560E+00  3.0552963E+00
    15   20  1.0123579E-01  0.0000000E+00  2.2852186E+00  8.2359085E+00  2.7612161E-03  1.9165840E-01  1.1345851E+03  1.8971204E+00  3.1081552E+00
     0  125  1.0130318E-01  0.0000000E+00  2.4119531E+00  4.3187554E+00  9.8282736E-02  2.1581773E-01  1.0451156E+03  2.3128371E+00  2.5262684E+00
    15   21  1.0146483E-01  0.0000000E+00  2.2855499E+00  8.0706240E+00  3.0369372E-03  1.9168008E-01  1.1351981E+03  1.8973821E+00  3.1087288E+00
    10   74  1.0147067E-01  0.0000000E+00  2.3250944E+00  4.6583273E+00  3.5870847E-02  1.9824558E-01  1.1047601E+03  1.9802336E+00  2.9710902E+00
    14   38  1.0148880E-01  0.0000000E+00  2.2932909E+00  6.2833386E+00  9.7094765E-03  1.9240537E-01  1.1289458E+03  1.9125124E+00  3.0826714E+00
     1  121  1.0152605E-01  0.0000000E+00  2.4030372E+00  4.3420084E+00  9.2437967E-02  2.1401114E-01  1.0519389E+03  2.2405263E+00  2.6108237E+00
    11   67  1.0160975E-01  0.0000000E+00  2.3172071E+00  4.7200579E+00  2.9544958E-02  1.9669479E-01  1.1110087E+03  1.9621800E+00  3.0005623E+00
    12   59  1.0162164E-01  0.0000000E+00  2.3091948E+00  4.8027396E+00  2.3034563E-02  1.9515662E-01  1.1170220E+03  1.9448996E+00  3.0288251E+00
    15   22  1.0170469E-01  0.0000000E+00  2.2858617E+00  7.9165054E+00  3.3257055E-03  1.9170370E-01  1.1358410E+03  1.8976564E+00  3.1093301E+00
    13   50  1.0177189E-01  0.0000000E+00  2.3014998E+00  4.9284016E+00  1.6647537E-02  1.9371891E-01  1.1234916E+03  1.9285945E+00  3.0566237E+00
     5  103  1.0179188E-01  0.0000000E+00  2.3676515E+00  4.4513575E+00  6.8027845E-02  2.0681936E-01  1.0765249E+03  2.0921768E+00  2.8052036E+00
     8   87  1.0184067E-01  0.0000000E+00  2.3421412E+00  4.5586511E+00  4.9131123E-02  2.0164982E-01  1.0940206E+03  2.0204832E+00  2.9102027E+00
     6   98  1.0186124E-01  0.0000000E+00  2.3591373E+00  4.4836172E+00  6.1827837E-02  2.0508404E-01  1.0824978E+03  2.0662738E+00  2.8424360E+00
     9   81  1.0187531E-01  0.0000000E+00  2.3338860E+00  4.6027584E+00  4.2770728E-02  1.9999247E-01  1.0999132E+03  2.0000014E+00  2.9417738E+00
    14   39  1.0191590E-01  0.0000000E+00  2.2939003E+00  6.1919161E+00  1.0217868E-02  1.9247410E-01  1.1300715E+03  1.9130045E+00  3.0837225E+00
     2  117  1.0192711E-01  0.0000000E+00  2.3945148E+00  4.3656153E+00  8.6741298E-02  2.1228182E-01  1.0590197E+03  2.1925732E+00  2.6714957E+00
    15   23  1.0195536E-01  0.0000000E+00  2.2862258E+00  7.7724591E+00  3.6275097E-03  1.9172934E-01  1.1365141E+03  1.8979433E+00  3.1099591E+00
     4  108  1.0200483E-01  0.0000000E+00  2.3767267E+00  4.4200766E+00  7.4486561E-02  2.0866674E-01  1.0711668E+03  2.1213117E+00  2.7656020E+00
     7   93  1.0220887E-01  0.0000000E+00  2.3511176E+00  4.5168779E+00  5.5893269E-02  2.0345853E-01  1.0891193E+03  2.0429302E+00  2.8779978E+00
    15   24  1.0221682E-01  0.0000000E+00  2.2865760E+00  7.6375626E+00  3.9423378E-03  1.9175707E-01  1.1372174E+03  1.8982428E+00  3.1106161E+00
    12   60  1.0228455E-01  0.0000000E+00  2.3101512E+00  4.7914274E+00  2.3805848E-02  1.9533542E-01  1.1187167E+03  1.9456764E+00  3.0303968E+00
    10   75  1.0230702E-01  0.0000000E+00  2.3262799E+00  4.6500923E+00  3.6821716E-02  1.9848302E-01  1.1068382E+03  1.9812315E+00  2.9729963E+00
    13   51  1.0233270E-01  0.0000000E+00  2.3023082E+00  4.9113365E+00  1.7307565E-02  1.9386340E-01  1.1249488E+03  1.9292465E+00  3.0579797E+00
    14   40  1.0235367E-01  0.0000000E+00  2.2945222E+00  6.0918183E+00  1.0739020E-02  1.9254680E-01  1.1312288E+03  1.9135097E+00  3.0848018E+00
    11   68  1.0236446E-01  0.0000000E+00  2.3182832E+00  4.7107807E+00  3.0413016E-02  1.9690452E-01  1.1129106E+03  1.9630723E+00  3.0023174E+00
    15   25  1.0248907E-01  0.0000000E+00  2.2869578E+00  7.5109367E+00  4.2701772E-03  1.9178697E-01  1.1379512E+03  1.8985549E+00  3.1113009E+00
     3  113  1.0250388E-01  0.0000000E+00  2.3863849E+00  4.3895412E+00  8.1196886E-02  2.1062848E-01  1.0663939E+03  2.1547514E+00  2.7225330E+00
    15   26  1.0277209E-01  0.0000000E+00  2.2873625E+00  7.3918202E+00  4.6110150E-03  1.9181909E-01  1.1387154E+03  1.8988797E+00  3.1120137E+00
     0  126  1.0277737E-01  0.0000000E+00  2.4142627E+00  4.3129584E+00  9.9766566E-02  2.1628161E-01  1.0484723E+03  2.3149860E+00  2.5287594E+00
     9   82  1.0279335E-01  0.0000000E+00  2.3352106E+00  4.5952310E+00  4.3802476E-02  2.0025833E-01  1.1021722E+03  2.0011097E+00  2.9438279E+00
    14   41  1.0280209E-01  0.0000000E+00  2.2951433E+00  5.9733957E+00  1.1272912E-02  1.9262401E-01  1.1324179E+03  1.9140279E+00  3.0859095E+00
     8   88  1.0283045E-01  0.0000000E+00  2.3435993E+00  4.5515022E+00  5.0230519E-02  2.0194066E-01  1.0964282E+03  2.0216915E+00  2.9123715E+00
    13   52  1.0290402E-01  0.0000000E+00  2.3031196E+00  4.8953170E+00  1.7980069E-02  1.9401172E-01  1.1264390E+03  1.9299119E+00  3.0593645E+00
     1  122  1.0294569E-01  0.0000000E+00  2.4052249E+00  4.3361807E+00  9.3885441E-02  2.1445549E-01  1.0551959E+03  2.2425010E+00  2.6133697E+00
    12   61  1.0295784E-01  0.0000000E+00  2.3111030E+00  4.7804186E+00  2.4589346E-02  1.9551806E-01  1.1204455E+03  1.9464671E+00  3.0319976E+00
     5  104  1.0297816E-01  0.0000000E+00  2.3694251E+00  4.4450453E+00  6.9299114E-02  2.0717980E-01  1.0793287E+03  2.0936849E+00  2.8076300E+00
     6   99  1.0298508E-01  0.0000000E+00  2.3607769E+00  4.4770850E+00  6.3046813E-02  2.0542225E-01  1.0851781E+03  2.0676815E+00  2.8447919E+00
    15   27  1.0306587E-01  0.0000000E+00  2.2877531E+00  7.2794101E+00  4.9648375E-03  1.9185351E-01  1.1395104E+03  1.8992171E+00  3.1127546E+00
    11   69  1.0312943E-01  0.0000000E+00  2.3193699E+00  4.7016669E+00  3.1293015E-02  1.9711815E-01  1.1148478E+03  1.9639790E+00  3.0041020E+00
    10   76  1.0315350E-01  0.0000000E+00  2.3275169E+00  4.6419549E+00  3.7784262E-02  1.9872446E-01  1.1089526E+03  1.9822443E+00  2.9749322E+00
     4  109  1.0325373E-01  0.0000000E+00  2.3786211E+00  4.4139217E+00  7.5808731E-02  2.0904986E-01  1.0740991E+03  2.1229276E+00  2.7680920E+00
    14   42  1.0326112E-01  0.0000000E+00  2.2957815E+00  5.7931088E+00  1.1819523E-02  1.9270695E-01  1.1336390E+03  1.9145592E+00  3.0870458E+00
     7   94  1.0327047E-01  0.0000000E+00  2.3526504E+00  4.5101257E+00  5.7058636E-02  2.0377496E-01  1.0916807E+03  2.0442437E+00  2.8802776E+00
     2  118  1.0329258E-01  0.0000000E+00  2.3966014E+00  4.3596763E+00  8.8151351E-02  2.1270697E-01  1.0621799E+03  2.1944177E+00  2.6740512E+00
    15   28  1.0337039E-01  0.0000000E+00  2.2881952E+00  7.1730773E+00  5.3316306E-03  1.9189029E-01  1.1403362E+03  1.8995673E+00  3.1135236E+00
    13   53  1.0348582E-01  0.0000000E+00  2.3039291E+00  4.8801975E+00  1.8665021E-02  1.9416386E-01  1.1279625E+03  1.9305908E+00  3.0607782E+00
    12   62  1.0364149E-01  0.0000000E+00  2.3120645E+00  4.7697066E+00  2.5385024E-02  1.9570452E-01  1.1222089E+03  1.9472718E+00  3.0336278E+00
    15   29  1.0368563E-01  0.0000000E+00  2.2886249E+00  7.0719391E+00  5.7113798E-03  1.9192950E-01  1.1411930E+03  1.8999301E+00  3.1143208E+00
     9   83  1.0372136E-01  0.0000000E+00  2.3365682E+00  4.5877561E+00  4.4845611E-02  2.0052832E-01  1.1044688E+03  2.0022335E+00  2.9459121E+00
    14   43  1.0373076E-01  0.0000000E+00  2.2964399E+00  5.1253600E+00  1.2378831E-02  1.9281849E-01  1.1348923E+03  1.9151036E+00  3.0882106E+00
     3  114  1.0381553E-01  0.0000000E+00  2.3883667E+00  4.3835542E+00  8.2568493E-02  2.1103476E-01  1.0694605E+03  2.1564852E+00  2.7250775E+00
     8   89  1.0383007E-01  0.0000000E+00  2.3450623E+00  4.5444604E+00  5.1341029E-02  2.0223573E-01  1.0988745E+03  2.0229159E+00  2.9145707E+00
    11   70  1.0390461E-01  0.0000000E+00  2.3204871E+00  4.6926863E+00  3.2184919E-02  1.9733572E-01  1.1168207E+03  1.9649001E+00  3.0059163E+00
    10   77  1.0401006E-01  0.0000000E+00  2.3287653E+00  4.6339016E+00  3.8758445E-02  1.9896994E-01  1.1111038E+03  1.9832721E+00  2.9768980E+00
    15   30  1.0401158E-01  0.0000000E+00  2.2890767E+00  6.9754289E+00  6.1040700E-03  1.9197121E-01  1.1420809E+03  1.9003057E+00  3.1151463E+00
    13   54  1.0407809E-01  0.0000000E+00  2.3047556E+00  4.8658468E+00  1.9362394E-02  1.9431981E-01  1.1295196E+03  1.9312833E+00  3.0622210E+00
     6  100  1.0411849E-01  0.0000000E+00  2.3624594E+00  4.4706002E+00  6.4276356E-02  2.0576487E-01  1.0878995E+03  2.0691066E+00  2.8471784E+00
     5  105  1.0417389E-01  0.0000000E+00  2.3712173E+00  4.4387734E+00  7.0580676E-02  2.0754474E-01  1.0821748E+03  2.0952110E+00  2.8100871E+00
    14   44  1.0421097E-01  0.0000000E+00  2.2971072E+00  5.0782949E+00  1.2950812E-02  1.9293448E-01  1.1361781E+03  1.9156611E+00  3.0894042E+00
     0  127  1.0426039E-01  0.0000000E+00  2.4165883E+00  4.3072216E+00  1.0125931E-01  2.1675042E-01  1.0518795E+03  2.3171592E+00  2.5312795E+00
    12   63  1.0433545E-01  0.0000000E+00  2.3130448E+00  4.7593258E+00  2.6192850E-02  1.9589484E-01  1.1240070E+03  1.9480904E+00  3.0352874E+00
     7   95  1.0434177E-01  0.0000000E+00  2.3542455E+00  4.5034271E+00  5.8234827E-02  2.0409570E-01  1.0942821E+03  2.0455739E+00  2.8825879E+00
    15   31  1.0434823E-01  0.0000000E+00  2.2895469E+00  6.8828300E+00  6.5096854E-03  1.9201549E-01  1.1430001E+03  1.9006940E+00  3.1160001E+00
     1  123  1.0437428E-01  0.0000000E+00  2.4074441E+00  4.3303383E+00  9.5342105E-02  2.1490469E-01  1.0585015E+03  2.2444981E+00  2.6159457E+00
    16    0  1.0445700E-01  0.0000000E+00  2.2820490E+00  2.0000000E+02 -2.1001227E-07  1.9151014E-01  1.1499121E+03  1.8862820E+00  3.1419980E+00
    16    1  1.0446780E-01  0.0000000E+00  2.2820498E+00  2.7818720E+01  1.2957871E-05  1.9151020E-01  1.1499422E+03  1.8862944E+00  3.1420260E+00
    16    2  1.0448941E-01  0.0000000E+00  2.2820925E+00  2.1371474E+01  3.9292903E-05  1.9151044E-01  1.1500025E+03  1.8863192E+00  3.1420820E+00
     4  110  1.0451193E-01  0.0000000E+00  2.3805190E+00  4.4077878E+00  7.7140908E-02  2.0943758E-01  1.0770753E+03  2.1245625E+00  2.7706129E+00
    16    3  1.0452182E-01  0.0000000E+00  2.2821277E+00  1.8150288E+01  7.8794301E-05  1.9151098E-01  1.1500929E+03  1.8863564E+00  3.1421659E+00
    16    4  1.0456503E-01  0.0000000E+00  2.2821957E+00  1.6120612E+01  1.3146029E-04  1.9151193E-01  1.1502135E+03  1.8864060E+00  3.1422778E+00
    16    5  1.0461904E-01  0.0000000E+00  2.2822725E+00  1.4690098E+01  1.9728892E-04  1.9151339E-01  1.1503643E+03  1.8864679E+00  3.1424177E+00
     9   84  1.0465930E-01  0.0000000E+00  2.3379266E+00  4.5803696E+00  4.5900088E-02  2.0080244E-01  1.1068035E+03  2.0033728E+00  2.9480266E+00
     2  119  1.0466710E-01  0.0000000E+00  2.3987283E+00  4.3537602E+00  8.9570856E-02  2.1313690E-01  1.0653871E+03  2.1962833E+00  2.6766373E+00
    13   55  1.0468078E-01  0.0000000E+00  2.3056182E+00  4.8521887E+00  2.0072159E-02  1.9447956E-01  1.1311105E+03  1.9319894E+00  3.0636931E+00
    16    6  1.0468384E-01  0.0000000E+00  2.2823550E+00  1.3611934E+01  2.7627758E-04  1.9151546E-01  1.1505453E+03  1.8865423E+00  3.1425857E+00
    11   71  1.0468996E-01  0.0000000E+00  2.3216015E+00  4.6838915E+00  3.3088692E-02  1.9755724E-01  1.1188296E+03  1.9658358E+00  3.0077604E+00
    15   32  1.0469555E-01  0.0000000E+00  2.2900364E+00  6.7935423E+00  6.9282100E-03  1.9206243E-01  1.1439508E+03  1.9010951E+00  3.1168824E+00
    14   45  1.0470173E-01  0.0000000E+00  2.2978036E+00  5.0430118E+00  1.3535445E-02  1.9305501E-01  1.1374966E+03  1.9162318E+00  3.0906267E+00
    16    7  1.0475944E-01  0.0000000E+00  2.2824834E+00  1.2761178E+01  3.6842309E-04  1.9151824E-01  1.1507566E+03  1.8866291E+00  3.1427816E+00
     8   90  1.0483949E-01  0.0000000E+00  2.3465337E+00  4.5375148E+00  5.2462607E-02  2.0253503E-01  1.1013601E+03  2.0241563E+00  2.9168004E+00
    16    8  1.0484582E-01  0.0000000E+00  2.2825991E+00  1.2067349E+01  4.7372175E-04  1.9152181E-01  1.1509982E+03  1.8867283E+00  3.1430057E+00
    10   78  1.0487666E-01  0.0000000E+00  2.3300121E+00  4.6259968E+00  3.9744224E-02  1.9921947E-01  1.1132922E+03  1.9843149E+00  2.9788940E+00
    16    9  1.0494299E-01  0.0000000E+00  2.2827212E+00  1.1487289E+01  5.9216947E-04  1.9152627E-01  1.1512701E+03  1.8868399E+00  3.1432578E+00
    12   64  1.0503970E-01  0.0000000E+00  2.3140637E+00  4.7491453E+00  2.7012789E-02  1.9608901E-01  1.1258402E+03  1.9489232E+00  3.0369766E+00
    16   10  1.0505094E-01  0.0000000E+00  2.2828689E+00  1.0992549E+01  7.2376157E-04  1.9153171E-01  1.1515724E+03  1.8869639E+00  3.1435380E+00
    15   33  1.0505353E-01  0.0000000E+00  2.2905419E+00  6.7067620E+00  7.3596269E-03  1.9211210E-01  1.1449332E+03  1.9015090E+00  3.1177932E+00
     3  115  1.0513634E-01  0.0000000E+00  2.3903912E+00  4.3775250E+00  8.3949806E-02  2.1144573E-01  1.0725726E+03  2.1582390E+00  2.7276530E+00
    16   11  1.0516966E-01  0.0000000E+00  2.2830381E+00  1.0563986E+01  8.6849277E-04  1.9153822E-01  1.1519051E+03  1.8871004E+00  3.1438463E+00
    14   46  1.0520303E-01  0.0000000E+00  2.2985030E+00  5.0139820E+00  1.4132706E-02  1.9317979E-01  1.1388481E+03  1.9168157E+00  3.0918782E+00
     6  101  1.0526142E-01  0.0000000E+00  2.3641731E+00  4.4641498E+00  6.5516412E-02  2.0611192E-01  1.0906625E+03  2.0705491E+00  2.8495958E+00
    13   56  1.0529387E-01  0.0000000E+00  2.3064905E+00  4.8391006E+00  2.0794288E-02  1.9464311E-01  1.1327356E+03  1.9327091E+00  3.0651945E+00
    16   12  1.0529915E-01  0.0000000E+00  2.2832297E+00  1.0187606E+01  1.0263574E-03  1.9154587E-01  1.1522684E+03  1.8872493E+00  3.1441828E+00
     5  106  1.0537900E-01  0.0000000E+00  2.3730485E+00  4.4324900E+00  7.1872476E-02  2.0791419E-01  1.0850638E+03  2.0967553E+00  2.8125753E+00
    15   34  1.0542216E-01  0.0000000E+00  2.2910631E+00  6.6218820E+00  7.8039190E-03  1.9216461E-01  1.1459475E+03  1.9019357E+00  3.1187327E+00
     7   96  1.0542270E-01  0.0000000E+00  2.3558630E+00  4.4967875E+00  5.9421792E-02  2.0442078E-01  1.0969241E+03  2.0469210E+00  2.8849291E+00
    16   13  1.0543940E-01  0.0000000E+00  2.2834239E+00  9.8535358E+00  1.1973491E-03  1.9155476E-01  1.1526623E+03  1.8874106E+00  3.1445474E+00
    11   72  1.0548545E-01  0.0000000E+00  2.3227463E+00  4.6752347E+00  3.4004296E-02  1.9778271E-01  1.1208750E+03  1.9667860E+00  3.0096346E+00
    16   14  1.0559040E-01  0.0000000E+00  2.2836231E+00  9.5541947E+00  1.3814613E-03  1.9156497E-01  1.1530868E+03  1.8875844E+00  3.1449403E+00
     9   85  1.0560712E-01  0.0000000E+00  2.3393142E+00  4.5730291E+00  4.6965862E-02  2.0108072E-01  1.1091768E+03  2.0045277E+00  2.9501717E+00
    14   47  1.0571482E-01  0.0000000E+00  2.2992314E+00  4.9890395E+00  1.4742570E-02  1.9330865E-01  1.1402328E+03  1.9174129E+00  3.0931587E+00
    16   15  1.0575215E-01  0.0000000E+00  2.2838680E+00  9.2837855E+00  1.5786865E-03  1.9157658E-01  1.1535421E+03  1.8877707E+00  3.1453615E+00
     0  128  1.0575218E-01  0.0000000E+00  2.4189163E+00  4.3015004E+00  1.0276091E-01  2.1722419E-01  1.0553381E+03  2.3193572E+00  2.5338288E+00
    10   79  1.0575326E-01  0.0000000E+00  2.3312800E+00  4.6181762E+00  4.0741559E-02  1.9947305E-01  1.1155181E+03  1.9853728E+00  2.9809203E+00
    12   65  1.0575420E-01  0.0000000E+00  2.3150920E+00  4.7392735E+00  2.7844810E-02  1.9628706E-01  1.1277090E+03  1.9497700E+00  3.0386957E+00
     4  111  1.0577938E-01  0.0000000E+00  2.3824395E+00  4.4016987E+00  7.8483033E-02  2.0982991E-01  1.0800958E+03  2.1262164E+00  2.7731648E+00
    15   35  1.0580140E-01  0.0000000E+00  2.2916096E+00  6.5381369E+00  8.2610686E-03  1.9222005E-01  1.1469938E+03  1.9023753E+00  3.1197009E+00
     1  124  1.0581175E-01  0.0000000E+00  2.4096907E+00  4.3245573E+00  9.6807893E-02  2.1535876E-01  1.0618565E+03  2.2465179E+00  2.6185522E+00
     8   91  1.0585865E-01  0.0000000E+00  2.3480505E+00  4.5305815E+00  5.3595206E-02  2.0283859E-01  1.1038854E+03  2.0254130E+00  2.9190608E+00
    13   57  1.0591733E-01  0.0000000E+00  2.3073685E+00  4.8265292E+00  2.1528752E-02  1.9481047E-01  1.1343952E+03  1.9334425E+00  3.0667255E+00
    16   16  1.0592464E-01  0.0000000E+00  2.2841110E+00  9.0376267E+00  1.7890169E-03  1.9158966E-01  1.1540281E+03  1.8879695E+00  3.1458110E+00
     2  120  1.0605061E-01  0.0000000E+00  2.4008594E+00  4.3478873E+00  9.0999750E-02  2.1357161E-01  1.0686419E+03  2.1981702E+00  2.6792543E+00
    16   17  1.0610786E-01  0.0000000E+00  2.2843592E+00  8.8123479E+00  2.0124441E-03  1.9160431E-01  1.1545452E+03  1.8881807E+00  3.1462888E+00
    15   36  1.0619125E-01  0.0000000E+00  2.2921459E+00  6.4545140E+00  8.7310572E-03  1.9227855E-01  1.1480724E+03  1.9028278E+00  3.1206979E+00
    14   48  1.0623709E-01  0.0000000E+00  2.2999701E+00  4.9668805E+00  1.5365013E-02  1.9344149E-01  1.1416511E+03  1.9180233E+00  3.0944685E+00
    11   73  1.0629104E-01  0.0000000E+00  2.3239101E+00  4.6667203E+00  3.4931694E-02  1.9801215E-01  1.1229572E+03  1.9677509E+00  3.0115390E+00
    16   18  1.0630180E-01  0.0000000E+00  2.2846243E+00  8.6051319E+00  2.2489595E-03  1.9162060E-01  1.1550932E+03  1.8884045E+00  3.1467951E+00
     6  102  1.0641382E-01  0.0000000E+00  2.3659140E+00  4.4577303E+00  6.6766926E-02  2.0646341E-01  1.0934678E+03  2.0720093E+00  2.8520443E+00
     3  116  1.0646624E-01  0.0000000E+00  2.3924320E+00  4.3715667E+00  8.5340762E-02  2.1186141E-01  1.0757310E+03  2.1600129E+00  2.7302596E+00
    12   66  1.0647892E-01  0.0000000E+00  2.3161406E+00  4.7295808E+00  2.8688878E-02  1.9648898E-01  1.1296137E+03  1.9506310E+00  3.0404447E+00
    16   19  1.0650645E-01  0.0000000E+00  2.2849147E+00  8.4135459E+00  2.4985534E-03  1.9163860E-01  1.1556724E+03  1.8886407E+00  3.1473298E+00
     7   97  1.0651322E-01  0.0000000E+00  2.3574667E+00  4.4901415E+00  6.0619479E-02  2.0475023E-01  1.0996072E+03  2.0482849E+00  2.8873014E+00
    13   58  1.0655112E-01  0.0000000E+00  2.3082733E+00  4.8144134E+00  2.2275520E-02  1.9498164E-01  1.1360897E+03  1.9341897E+00  3.0682861E+00
     9   86  1.0656478E-01  0.0000000E+00  2.3407290E+00  4.5657783E+00  4.8042889E-02  2.0136318E-01  1.1115891E+03  2.0056984E+00  2.9523475E+00
    15   37  1.0659169E-01  0.0000000E+00  2.2927088E+00  6.3701309E+00  9.2138663E-03  1.9234026E-01  1.1491835E+03  1.9032932E+00  3.1217238E+00
     5  107  1.0659345E-01  0.0000000E+00  2.3748794E+00  4.4262986E+00  7.3174457E-02  2.0828819E-01  1.0879963E+03  2.0983180E+00  2.8150946E+00
    10   80  1.0663981E-01  0.0000000E+00  2.3325702E+00  4.6104030E+00  4.1750407E-02  1.9973072E-01  1.1177821E+03  1.9864459E+00  2.9829772E+00
    16   20  1.0672180E-01  0.0000000E+00  2.2852186E+00  8.2359085E+00  2.7612161E-03  1.9165840E-01  1.1562828E+03  1.8888895E+00  3.1478930E+00
    14   49  1.0676981E-01  0.0000000E+00  2.3007387E+00  4.9468182E+00  1.6000011E-02  1.9357826E-01  1.1431032E+03  1.9186471E+00  3.0958077E+00
     8   92  1.0688750E-01  0.0000000E+00  2.3495557E+00  4.5237295E+00  5.4738776E-02  2.0314642E-01  1.1064509E+03  2.0266859E+00  2.9213523E+00
    16   21  1.0694783E-01  0.0000000E+00  2.2855499E+00  8.0706240E+00  3.0369372E-03  1.9168008E-01  1.1569246E+03  1.8891509E+00  3.1484848E+00
    15   38  1.0700269E-01  0.0000000E+00  2.2932909E+00  6.2833386E+00  9.7094765E-03  1.9240537E-01  1.1503272E+03  1.9037715E+00  3.1227788E+00
     4  112  1.0705602E-01  0.0000000E+00  2.3844012E+00  4.3956005E+00  7.9835045E-02  2.1022687E-01  1.0831615E+03  2.1278897E+00  2.7757481E+00
    11   74  1.0710669E-01  0.0000000E+00  2.3250944E+00  4.6583273E+00  3.5870847E-02  1.9824558E-01  1.1250767E+03  1.9687304E+00  3.0134738E+00
    16   22  1.0718455E-01  0.0000000E+00  2.2858617E+00  7.9165054E+00  3.3257055E-03  1.9170370E-01  1.1575979E+03  1.8894248E+00  3.1491052E+00
    13   59  1.0719522E-01  0.0000000E+00  2.3091948E+00  4.8027396E+00  2.3034563E-02  1.9515662E-01  1.1378194E+03  1.9349506E+00  3.0698766E+00
    12   67  1.0721382E-01  0.0000000E+00  2.3172071E+00  4.7200579E+00  2.9544958E-02  1.9669479E-01  1.1315547E+03  1.9515063E+00  3.0422240E+00
     0  129  1.0725266E-01  0.0000000E+00  2.4213050E+00  4.2957576E+00  1.0427128E-01  2.1770293E-01  1.0588488E+03  2.3215800E+00  2.5364078E+00
     1  125  1.0725803E-01  0.0000000E+00  2.4119531E+00  4.3187554E+00  9.8282736E-02  2.1581773E-01  1.0652615E+03  2.2485604E+00  2.6211893E+00
    14   50  1.0731296E-01  0.0000000E+00  2.3014998E+00  4.9284016E+00  1.6647537E-02  1.9371891E-01  1.1445893E+03  1.9192843E+00  3.0971765E+00
    15   39  1.0742423E-01  0.0000000E+00  2.2939003E+00  6.1919161E+00  1.0217868E-02  1.9247410E-01  1.1515039E+03  1.9042627E+00  3.1238629E+00
    16   23  1.0743193E-01  0.0000000E+00  2.2862258E+00  7.7724591E+00  3.6275097E-03  1.9172934E-01  1.1583028E+03  1.8897113E+00  3.1497543E+00
     2  121  1.0744304E-01  0.0000000E+00  2.4030372E+00  4.3420084E+00  9.2437967E-02  2.1401114E-01  1.0719451E+03  2.2000785E+00  2.6819024E+00
     9   87  1.0753222E-01  0.0000000E+00  2.3421412E+00  4.5586511E+00  4.9131123E-02  2.0164982E-01  1.1140409E+03  2.0068848E+00  2.9545543E+00
    10   81  1.0753628E-01  0.0000000E+00  2.3338860E+00  4.6027584E+00  4.2770728E-02  1.9999247E-01  1.1200846E+03  1.9875342E+00  2.9850649E+00
     6  103  1.0757562E-01  0.0000000E+00  2.3676515E+00  4.4513575E+00  6.8027845E-02  2.0681936E-01  1.0963158E+03  2.0734871E+00  2.8545243E+00
     7   98  1.0761327E-01  0.0000000E+00  2.3591373E+00  4.4836172E+00  6.1827837E-02  2.0508404E-01  1.1023319E+03  2.0496658E+00  2.8897050E+00
    16   24  1.0768996E-01  0.0000000E+00  2.2865760E+00  7.6375626E+00  3.9423378E-03  1.9175707E-01  1.1590395E+03  1.8900104E+00  3.1504322E+00
     3  117  1.0780517E-01  0.0000000E+00  2.3945148E+00  4.3656153E+00  8.6741298E-02  2.1228182E-01  1.0789362E+03  2.1618072E+00  2.7328977E+00
     5  108  1.0781718E-01  0.0000000E+00  2.3767267E+00  4.4200766E+00  7.4486561E-02  2.0866674E-01  1.0909730E+03  2.0998992E+00  2.8176456E+00
    13   60  1.0784959E-01  0.0000000E+00  2.3101512E+00  4.7914274E+00  2.3805848E-02  1.9533542E-01  1.1395845E+03  1.9357254E+00  3.0714971E+00
    15   40  1.0785629E-01  0.0000000E+00  2.2945222E+00  6.0918183E+00  1.0739020E-02  1.9254680E-01  1.1527138E+03  1.9047670E+00  3.1249763E+00
    14   51  1.0786650E-01  0.0000000E+00  2.3023082E+00  4.9113365E+00  1.7307565E-02  1.9386340E-01  1.1461099E+03  1.9199348E+00  3.0985748E+00
     8   93  1.0792600E-01  0.0000000E+00  2.3511176E+00  4.5168779E+00  5.5893269E-02  2.0345853E-01  1.1090571E+03  2.0279753E+00  2.9236750E+00
    11   75  1.0793236E-01  0.0000000E+00  2.3262799E+00  4.6500923E+00  3.6821716E-02  1.9848302E-01  1.1272339E+03  1.9697248E+00  3.0154392E+00
    16   25  1.0795864E-01  0.0000000E+00  2.2869578E+00  7.5109367E+00  4.2701772E-03  1.9178697E-01  1.1598080E+03  1.8903221E+00  3.1511389E+00
    12   68  1.0795885E-01  0.0000000E+00  2.3182832E+00  4.7107807E+00  3.0413016E-02  1.9690452E-01  1.1335323E+03  1.9523959E+00  3.0440336E+00
    16   26  1.0823793E-01  0.0000000E+00  2.2873625E+00  7.3918202E+00  4.6110150E-03  1.9181909E-01  1.1606087E+03  1.8906464E+00  3.1518745E+00
